wconfid,pctid,x,y,z
3,20,1.035,0.109,-0.121
3,20,0.992,0.035,-0.148
3,20,0.992,-0.023,-0.133
3,20,0.961,0.105,-0.102
3,20,0.98,0.059,-0.137
3,20,1.023,0.102,-0.094
3,20,0.984,0.074,-0.129
3,20,1.035,-0.02,-0.129
3,20,0.949,-0.156,-0.145
3,20,1,0.066,-0.121
3,20,1.023,-0.016,-0.125
3,20,0.945,-0.156,-0.141
3,20,0.988,0.063,-0.133
3,20,1.02,-0.012,-0.125
3,20,0.945,-0.16,-0.152
3,20,1.008,0.043,-0.117
3,20,1.016,0.055,-0.117
3,20,1.004,0.141,-0.121
3,20,1.008,0.031,-0.125
3,20,0.957,-0.094,-0.141
3,20,0.98,-0.051,-0.117
3,20,1.02,0.039,-0.121
3,20,0.957,-0.086,-0.133
3,20,0.973,-0.047,-0.113
3,20,1.027,0.043,-0.117
3,20,1,-0.055,-0.133
3,20,0.98,-0.047,-0.113
3,20,1.016,0.051,-0.121
3,20,1.02,-0.016,-0.137
3,20,0.977,-0.039,-0.117
3,20,1.02,0.039,-0.121
3,20,1,0.098,-0.125
3,20,1.023,0.074,-0.117
3,20,0.957,-0.078,-0.148
3,20,0.98,0.141,-0.109
3,20,0.992,-0.043,-0.098
3,20,0.957,-0.078,-0.148
3,20,0.977,0.156,-0.105
3,20,0.996,-0.043,-0.109
3,20,0.961,-0.07,-0.148
3,20,0.98,-0.078,-0.113
3,20,1.016,0.023,-0.113
3,20,0.961,-0.066,-0.145
3,20,0.98,-0.082,-0.105
3,20,0.996,0.023,-0.113
3,20,0.957,-0.066,-0.148
3,20,0.984,-0.082,-0.121
3,20,1.02,0.078,-0.113
3,20,0.969,-0.066,-0.152
3,20,0.969,-0.082,-0.125
3,20,1.016,0.082,-0.113
3,20,0.992,-0.055,-0.148
3,20,0.98,-0.074,-0.129
3,20,1.023,0.09,-0.117
3,20,0.988,-0.047,-0.145
3,20,0.98,-0.066,-0.125
3,20,1.027,0.086,-0.117
3,20,1.012,0.063,-0.133
3,20,1.031,0.109,-0.105
3,20,0.977,-0.008,-0.148
3,20,0.988,0.035,-0.102
3,20,0.977,-0.094,-0.117
3,20,0.98,-0.016,-0.152
3,20,0.98,0.09,-0.102
3,20,0.977,-0.094,-0.125
3,20,0.973,-0.012,-0.148
3,20,0.984,-0.07,-0.098
3,20,1.031,0.078,-0.105
3,20,0.969,-0.012,-0.152
3,20,0.984,-0.078,-0.105
3,20,1.02,0.063,-0.105
3,20,0.988,-0.004,-0.145
3,20,0.988,-0.078,-0.129
3,20,1.008,0.039,-0.105
3,20,0.977,-0.008,-0.148
3,20,0.984,-0.078,-0.133
3,20,1,0.039,-0.113
3,20,0.98,-0.004,-0.141
3,20,0.98,-0.07,-0.133
3,20,1.008,0.098,-0.102
3,20,0.988,-0.004,-0.141
3,20,0.988,-0.07,-0.133
3,20,1.027,0.117,-0.098
3,20,0.984,0.066,-0.141
3,20,1.043,0.109,-0.09
3,20,0.992,0.07,-0.145
3,20,1.004,-0.016,-0.109
3,20,0.957,-0.141,-0.137
3,20,0.996,0.078,-0.141
3,20,1,-0.016,-0.117
3,20,0.953,-0.137,-0.137
3,20,1,0.074,-0.137
3,20,1.012,-0.012,-0.129
3,20,0.949,-0.121,-0.125
3,20,0.996,0.074,-0.133
3,20,1.023,-0.02,-0.129
3,20,0.965,-0.113,-0.129
3,20,1,0.082,-0.137
3,20,1.035,-0.031,-0.125
3,20,0.953,-0.098,-0.133
3,20,0.996,0.078,-0.141
3,20,1.039,0.09,-0.133
3,20,0.988,0.074,-0.125
3,20,1.008,0.016,-0.117
3,20,0.949,-0.145,-0.152
3,20,1,-0.031,-0.117
3,20,1.012,0.023,-0.117
3,20,0.945,-0.141,-0.152
3,20,0.984,-0.035,-0.121
3,20,1.012,0.02,-0.125
3,20,1.008,-0.141,-0.145
3,20,0.973,-0.043,-0.113
3,20,1.02,0.012,-0.121
3,20,1.008,-0.145,-0.145
3,20,0.977,-0.039,-0.121
3,20,1.008,0.016,-0.125
3,20,1.004,0.145,-0.145
3,20,1.027,0.078,-0.113
3,20,0.984,-0.016,-0.141
3,20,0.98,0.141,-0.113
3,20,0.996,-0.039,-0.102
3,20,0.977,0.008,-0.129
3,20,0.984,-0.063,-0.125
3,20,0.996,-0.043,-0.105
3,20,0.977,-0.07,-0.141
3,20,0.977,-0.055,-0.117
3,20,1.027,0.078,-0.117
3,20,0.961,-0.09,-0.145
3,20,0.98,-0.047,-0.121
3,20,1.027,0.074,-0.109
3,20,0.957,-0.09,-0.156
3,20,0.984,-0.027,-0.121
3,20,1.023,0.066,-0.109
3,20,0.957,-0.09,-0.152
3,20,1.004,-0.012,-0.121
3,20,1.016,0.07,-0.117
3,20,1,-0.102,-0.156
3,20,0.996,-0.047,-0.113
3,20,1.023,0.066,-0.113
3,20,1.008,-0.105,-0.156
3,20,0.973,-0.027,-0.125
3,20,1.023,0.063,-0.113
3,20,1,0.148,-0.16
3,20,1.027,0.105,-0.098
3,20,0.977,-0.027,-0.141
3,20,0.98,0.145,-0.109
3,20,0.977,-0.102,-0.109
3,20,0.969,-0.008,-0.137
3,20,0.988,0.137,-0.109
3,20,0.973,-0.102,-0.117
3,20,0.973,0.008,-0.137
3,20,1.039,-0.07,-0.133
3,20,0.977,-0.105,-0.117
3,20,0.969,0.031,-0.121
3,20,1.035,-0.059,-0.121
3,20,0.98,-0.102,-0.113
3,20,0.988,-0.02,-0.141
3,20,0.98,-0.059,-0.121
3,20,1.031,0.109,-0.102
3,20,0.977,-0.035,-0.141
3,20,0.984,-0.055,-0.125
3,20,1.035,0.109,-0.109
3,20,0.996,-0.039,-0.152
3,20,0.984,-0.047,-0.121
3,20,1.035,0.113,-0.105
3,20,0.992,-0.043,-0.148
3,20,0.992,-0.016,-0.117
3,20,1.027,0.105,-0.109
3,20,0.996,0.117,-0.16
3,20,1.004,0.039,-0.117
3,20,0.973,0.023,-0.141
3,20,0.996,-0.063,-0.137
3,20,0.973,-0.094,-0.121
3,20,0.984,0.027,-0.145
3,20,0.996,-0.063,-0.133
3,20,0.969,-0.125,-0.125
3,20,0.984,0.02,-0.137
3,20,1.039,-0.063,-0.125
3,20,0.973,-0.141,-0.129
3,20,0.984,0.008,-0.141
3,20,1.035,-0.059,-0.129
3,20,0.965,-0.133,-0.125
3,20,0.977,0.02,-0.137
3,20,1.027,0.105,-0.137
3,20,0.992,0.086,-0.133
3,20,1.008,-0.023,-0.125
3,20,0.957,0.098,-0.102
3,20,0.977,0.02,-0.137
3,20,1.02,0.082,-0.102
3,20,1.004,0.109,-0.121
3,20,1.02,0.02,-0.121
3,20,1.012,0.152,-0.148
3,20,1.023,0.051,-0.117
3,20,0.957,-0.102,-0.148
3,20,0.977,-0.07,-0.117
3,20,1.023,0.027,-0.113
3,20,0.953,-0.094,-0.148
3,20,0.98,-0.07,-0.105
3,20,0.996,0.008,-0.113
3,20,0.953,-0.094,-0.148
3,20,0.973,-0.07,-0.113
3,20,1.004,0.051,-0.121
3,20,0.957,-0.102,-0.145
3,20,0.973,-0.066,-0.121
3,20,1.004,0.059,-0.113
3,20,1.004,-0.094,-0.148
3,20,0.973,-0.059,-0.121
3,20,1.016,0.055,-0.121
3,20,1,-0.078,-0.148
3,20,0.98,-0.059,-0.121
3,20,1.02,0.051,-0.109
3,20,0.988,-0.055,-0.133
3,20,0.98,-0.051,-0.113
3,20,1.016,0.047,-0.121
3,20,1,0.074,-0.133
3,20,1.031,0.082,-0.109
3,20,0.953,-0.074,-0.156
3,20,0.977,0.031,-0.094
3,20,0.996,-0.051,-0.113
3,20,0.961,-0.078,-0.156
3,20,0.98,-0.066,-0.102
3,20,1.008,0.063,-0.109
3,20,0.957,-0.082,-0.172
3,20,0.98,-0.078,-0.113
3,20,1.02,0.055,-0.113
3,20,0.957,-0.086,-0.152
3,20,0.98,-0.078,-0.125
3,20,1.02,0.043,-0.113
3,20,0.953,-0.094,-0.145
3,20,0.969,-0.078,-0.129
3,20,1.012,0.016,-0.105
3,20,0.996,-0.09,-0.148
3,20,0.977,-0.07,-0.125
3,20,0.984,0.027,-0.121
3,20,0.988,-0.094,-0.145
3,20,0.98,-0.07,-0.129
3,20,1.016,0.066,-0.113
3,20,1,0.125,-0.148
3,20,1.027,0.102,-0.105
3,20,0.973,-0.051,-0.156
3,20,0.984,0.121,-0.109
3,20,0.98,-0.078,-0.109
3,20,0.969,-0.063,-0.152
3,20,0.98,0.094,-0.105
3,20,0.98,-0.07,-0.102
3,20,0.961,-0.055,-0.156
3,20,0.996,-0.02,-0.125
3,20,1.016,0.086,-0.105
3,20,0.961,-0.055,-0.152
3,20,1.004,-0.039,-0.117
3,20,1.02,0.086,-0.109
3,20,0.957,-0.059,-0.152
3,20,0.977,-0.059,-0.129
3,20,1.027,0.086,-0.113
3,20,0.965,-0.066,-0.148
3,20,0.977,-0.07,-0.121
3,20,1.027,0.078,-0.105
3,20,0.992,-0.066,-0.156
3,20,0.98,-0.074,-0.129
3,20,1.02,0.059,-0.113
3,20,0.996,-0.059,-0.152
3,20,0.977,-0.078,-0.133
3,20,1.016,0.051,-0.113
3,20,1,0.109,-0.148
3,20,1.039,0.133,-0.098
3,20,1,0.012,-0.117
3,20,0.992,-0.051,-0.125
3,20,0.965,-0.133,-0.105
3,20,0.988,0.008,-0.121
3,20,0.988,-0.055,-0.125
3,20,0.965,-0.137,-0.133
3,20,0.984,0.012,-0.133
3,20,1.031,-0.043,-0.129
3,20,0.965,-0.125,-0.125
3,20,0.984,0.02,-0.145
3,20,1.02,-0.031,-0.117
3,20,0.965,-0.125,-0.125
3,20,0.984,0.023,-0.148
3,20,1.004,-0.02,-0.125
3,20,0.969,-0.125,-0.129
3,20,0.98,0.02,-0.148
3,20,1.02,0.023,-0.113
3,20,0.992,0.082,-0.133
3,20,1,-0.02,-0.121
3,20,0.977,0.074,-0.105
3,20,0.98,0.008,-0.109
3,20,1.031,0.07,-0.086
3,20,1.008,0.129,-0.117
3,20,1.008,0.027,-0.121
3,20,1.004,0.148,-0.152
3,20,1.027,0.09,-0.105
3,20,0.953,-0.023,-0.141
3,20,0.973,-0.074,-0.113
3,20,1.027,0.09,-0.109
3,20,0.984,-0.004,-0.129
3,20,0.973,-0.066,-0.113
3,20,1.023,0.086,-0.113
3,20,0.988,-0.031,-0.133
3,20,0.973,-0.055,-0.113
3,20,1.023,0.078,-0.121
3,20,0.969,-0.07,-0.145
3,20,0.984,-0.055,-0.121
3,20,1.023,0.082,-0.113
3,20,1.004,-0.09,-0.148
3,20,0.98,-0.047,-0.121
3,20,1.023,0.078,-0.117
3,20,1.004,-0.094,-0.16
3,20,0.98,-0.027,-0.125
3,20,1.023,0.07,-0.113
3,20,1,0.148,-0.152
3,20,1.012,0.035,-0.113
3,20,0.969,-0.027,-0.148
3,20,0.984,0.148,-0.102
3,20,0.984,0.008,-0.133
3,20,0.992,0.098,-0.102
3,20,1.039,0.129,-0.098
3,20,0.984,0.023,-0.141
3,20,1.035,0.082,-0.121
3,20,1,0.102,-0.133
3,20,1.004,-0.008,-0.121
3,20,0.969,-0.086,-0.105
3,20,0.996,0.094,-0.133
3,20,1.004,-0.008,-0.125
3,20,0.969,-0.051,-0.102
3,20,1.004,0.09,-0.125
3,20,0.996,-0.012,-0.117
3,20,0.973,-0.02,-0.113
3,20,0.996,0.094,-0.133
3,20,1.004,-0.02,-0.125
3,20,0.98,-0.086,-0.125
3,20,1,0.078,-0.129
3,20,1.035,-0.027,-0.125
3,20,0.965,-0.121,-0.141
3,20,0.992,0.078,-0.133
3,20,1.031,-0.02,-0.133
3,20,0.953,-0.141,-0.137
3,20,0.992,0.07,-0.129
3,20,1.031,-0.02,-0.133
3,20,0.949,-0.145,-0.148
3,20,0.988,0.059,-0.125
3,20,1.023,0.066,-0.121
3,20,1.012,0.152,-0.121
3,20,1.004,0,-0.117
3,20,0.957,-0.125,-0.148
3,20,0.965,-0.051,-0.121
3,20,0.98,0.008,-0.113
3,20,0.949,-0.121,-0.145
3,20,0.973,-0.047,-0.125
3,20,1.008,0.035,-0.125
3,20,0.996,-0.113,-0.141
3,20,0.984,-0.047,-0.117
3,20,1.008,0.031,-0.121
3,20,1,-0.102,-0.137
3,20,0.973,-0.047,-0.117
3,20,1.02,0.027,-0.117
3,20,0.988,0.094,-0.133
3,20,1.02,0.074,-0.105
3,20,0.949,-0.102,-0.16
3,20,0.984,0.082,-0.125
3,20,0.992,-0.039,-0.102
3,20,0.961,-0.102,-0.152
3,20,0.988,0.047,-0.105
3,20,0.992,-0.031,-0.094
3,20,0.953,-0.105,-0.152
3,20,0.984,-0.055,-0.117
3,20,1.016,0.059,-0.113
3,20,0.949,-0.102,-0.152
3,20,0.98,-0.066,-0.113
3,20,1.023,0.055,-0.121
3,20,0.961,-0.105,-0.152
3,20,0.977,-0.07,-0.121
3,20,1.016,0.047,-0.121
3,20,0.957,-0.102,-0.145
3,20,0.977,-0.07,-0.121
3,20,1.027,0.039,-0.113
3,20,1,-0.086,-0.152
3,20,0.98,-0.066,-0.121
3,20,1.004,0.008,-0.109
3,20,1.004,-0.09,-0.148
3,20,0.969,-0.078,-0.121
3,20,0.984,0.035,-0.125
3,20,1.008,0.133,-0.148
3,20,1.043,0.105,-0.105
3,20,0.977,-0.047,-0.145
3,20,0.988,0.129,-0.105
3,20,0.984,-0.086,-0.117
3,20,0.973,-0.051,-0.148
3,20,0.988,0.113,-0.121
3,20,0.988,-0.074,-0.113
3,20,0.961,-0.051,-0.148
3,20,0.992,-0.023,-0.109
3,20,1.027,0.098,-0.105
3,20,0.961,-0.055,-0.148
3,20,0.98,-0.027,-0.113
3,20,1.031,0.094,-0.109
3,20,0.969,-0.066,-0.156
3,20,1.004,-0.039,-0.117
3,20,1.023,0.086,-0.109
3,20,0.965,-0.063,-0.156
3,20,0.996,-0.051,-0.125
3,20,1.016,0.082,-0.102
3,20,0.992,-0.063,-0.152
3,20,0.98,-0.078,-0.129
3,20,1.023,0.07,-0.113
3,20,0.996,-0.066,-0.148
3,20,0.98,-0.082,-0.129
3,20,1.027,0.063,-0.113
3,20,0.992,0.133,-0.148
3,20,1.039,0.125,-0.098
3,20,0.965,0,-0.137
3,20,0.984,-0.063,-0.125
3,20,0.969,-0.125,-0.117
3,20,0.977,0.023,-0.129
3,20,0.984,-0.055,-0.129
3,20,0.973,-0.117,-0.121
3,20,1.016,-0.008,-0.121
3,20,0.988,-0.059,-0.113
3,20,1.031,0.121,-0.105
3,20,0.988,-0.02,-0.141
3,20,0.996,-0.063,-0.105
3,20,1.035,0.121,-0.102
3,20,0.98,-0.023,-0.141
3,20,0.988,-0.051,-0.125
3,20,1.035,0.117,-0.109
3,20,0.988,-0.023,-0.148
3,20,0.988,-0.027,-0.133
3,20,1.031,0.105,-0.105
3,20,0.996,-0.023,-0.152
3,20,1.004,-0.016,-0.117
3,20,1.027,0.102,-0.113
3,20,1,-0.039,-0.148
3,20,1,-0.039,-0.113
3,20,1.031,0.102,-0.109
3,20,0.988,0.117,-0.156
3,20,1.016,0.09,-0.109
3,20,0.988,0.02,-0.141
3,20,0.992,-0.063,-0.137
3,20,0.965,-0.129,-0.129
3,20,0.977,0.02,-0.137
3,20,0.988,-0.059,-0.133
3,20,0.965,-0.125,-0.125
3,20,0.977,0.016,-0.137
3,20,1.039,-0.059,-0.133
3,20,0.957,-0.133,-0.129
3,20,0.977,0.012,-0.133
3,20,1.035,-0.063,-0.133
3,20,0.969,-0.129,-0.125
3,20,0.984,0.027,-0.145
3,20,1.031,0.105,-0.125
3,20,0.992,0.07,-0.137
3,20,0.996,-0.012,-0.133
3,20,0.949,0.102,-0.078
3,20,0.984,0.02,-0.105
3,20,1.023,0.09,-0.098
3,20,0.996,0.098,-0.125
3,20,1.02,0.008,-0.129
3,20,1.012,0.156,-0.141
3,20,1.016,0.031,-0.117
3,20,0.953,-0.109,-0.152
3,20,0.969,-0.07,-0.109
3,20,1.016,0.016,-0.109
3,20,0.953,-0.102,-0.141
3,20,0.977,-0.063,-0.113
3,20,0.988,0.008,-0.125
3,20,0.953,-0.102,-0.137
3,20,0.98,-0.063,-0.121
3,20,0.98,0.055,-0.129
3,20,0.961,-0.102,-0.148
3,20,0.973,-0.059,-0.117
3,20,1.02,0.047,-0.121
3,20,1,-0.105,-0.152
3,20,0.961,-0.055,-0.117
3,20,1.012,0.047,-0.121
3,20,1,-0.094,-0.145
3,20,0.977,-0.047,-0.113
3,20,1.016,0.043,-0.117
3,20,0.988,0.09,-0.141
3,20,1.02,0.078,-0.113
3,20,0.953,-0.074,-0.156
3,20,1,0.051,-0.117
3,20,0.992,-0.051,-0.105
3,20,0.957,-0.078,-0.148
3,20,0.977,0.043,-0.109
3,20,0.988,-0.051,-0.117
3,20,0.957,-0.09,-0.156
3,20,0.984,-0.059,-0.105
3,20,1.027,0.07,-0.113
3,20,0.961,-0.086,-0.152
3,20,0.98,-0.074,-0.109
3,20,1.012,0.066,-0.121
3,20,0.961,-0.082,-0.152
3,20,0.98,-0.07,-0.125
3,20,1.016,0.055,-0.113
3,20,0.961,-0.078,-0.148
3,20,0.977,-0.082,-0.133
3,20,1.02,0.035,-0.113
3,20,1.004,-0.078,-0.148
3,20,0.977,-0.074,-0.121
3,20,1.004,0.012,-0.109
3,20,1,-0.082,-0.145
3,20,0.984,-0.074,-0.125
3,20,0.992,0.047,-0.117
3,20,0.992,0.125,-0.148
3,20,1.035,0.109,-0.105
3,20,0.973,-0.027,-0.141
3,20,0.984,0.121,-0.105
3,20,0.973,-0.094,-0.109
3,20,0.977,-0.039,-0.145
3,20,0.98,0.121,-0.113
3,20,0.977,-0.09,-0.105
3,20,0.965,-0.055,-0.148
3,20,0.992,-0.031,-0.117
3,20,1.027,0.102,-0.105
3,20,0.969,-0.047,-0.145
3,20,1,-0.023,-0.121
3,20,1.027,0.09,-0.113
3,20,0.953,-0.055,-0.152
3,20,0.992,-0.031,-0.113
3,20,1.023,0.086,-0.113
3,20,0.965,-0.063,-0.148
3,20,0.984,-0.055,-0.125
3,20,1.031,0.09,-0.105
3,20,1,-0.078,-0.148
3,20,0.98,-0.063,-0.129
3,20,1.031,0.082,-0.102
3,20,1,-0.063,-0.16
3,20,0.984,-0.078,-0.129
3,20,1.02,0.066,-0.113
3,20,1,0.125,-0.152
3,20,1.031,0.125,-0.102
3,20,0.977,0.004,-0.141
3,20,0.988,-0.066,-0.125
3,20,0.969,-0.125,-0.121
3,20,0.973,0.02,-0.121
3,20,0.992,-0.063,-0.129
3,20,0.973,-0.121,-0.125
3,20,0.996,0.031,-0.125
3,20,1.039,-0.063,-0.129
3,20,0.973,-0.121,-0.117
3,20,0.984,-0.008,-0.137
3,20,0.977,-0.051,-0.102
3,20,1.035,0.113,-0.102
3,20,0.98,-0.02,-0.148
3,20,0.988,-0.047,-0.129
3,20,1.031,0.113,-0.105
3,20,1,-0.027,-0.156
3,20,0.988,-0.043,-0.125
3,20,1.031,0.113,-0.105
3,20,0.988,-0.035,-0.148
3,20,0.988,-0.023,-0.125
3,20,1.035,0.102,-0.105
3,20,0.992,-0.039,-0.145
3,20,0.996,-0.023,-0.121
3,20,1.023,0.094,-0.102
3,20,0.996,0.109,-0.152
3,20,0.973,0.07,-0.113
3,20,0.984,0.027,-0.137
3,20,0.992,-0.059,-0.137
3,20,0.977,-0.109,-0.129
3,20,0.988,0.016,-0.145
3,20,0.984,-0.066,-0.133
3,20,0.969,-0.129,-0.125
3,20,0.984,0.008,-0.141
3,20,1.043,-0.066,-0.125
3,20,0.961,-0.133,-0.133
3,20,0.98,0.008,-0.141
3,20,1.035,-0.059,-0.129
3,20,0.961,-0.129,-0.117
3,20,0.973,0.008,-0.133
3,20,1.035,0.109,-0.133
3,20,1,0.082,-0.133
3,20,0.977,-0.012,-0.129
3,20,0.957,0.109,-0.094
3,20,0.973,0.027,-0.109
3,20,1.012,0.082,-0.102
3,20,1,0.105,-0.129
3,20,1.023,0.012,-0.125
3,20,1.004,0.148,-0.145
3,20,1.02,0.035,-0.117
3,20,0.953,-0.102,-0.16
3,20,0.98,-0.066,-0.113
3,20,1.02,0.031,-0.121
3,20,0.953,-0.098,-0.152
3,20,0.977,-0.066,-0.113
3,20,1.004,0.016,-0.109
3,20,0.965,-0.109,-0.145
3,20,0.969,-0.066,-0.121
3,20,0.996,0.02,-0.129
3,20,0.953,-0.113,-0.145
3,20,0.973,-0.063,-0.121
3,20,1.008,0.043,-0.133
3,20,0.996,-0.102,-0.141
3,20,0.98,-0.051,-0.121
3,20,1.016,0.039,-0.117
3,20,0.996,-0.098,-0.145
3,20,0.98,-0.055,-0.121
3,20,1.016,0.035,-0.133
3,20,1,0.113,-0.133
3,20,1.027,0.078,-0.109
3,20,0.953,-0.094,-0.16
3,20,1,0.086,-0.117
3,20,0.992,-0.039,-0.105
3,20,0.953,-0.094,-0.156
3,20,1.012,0.074,-0.129
3,20,0.992,-0.031,-0.098
3,20,0.957,-0.094,-0.148
3,20,0.969,-0.047,-0.117
3,20,1.02,0.066,-0.125
3,20,0.949,-0.098,-0.145
3,20,0.98,-0.055,-0.109
3,20,1.023,0.059,-0.113
3,20,0.957,-0.113,-0.152
3,20,0.973,-0.066,-0.125
3,20,1.02,0.047,-0.121
3,20,0.953,-0.105,-0.156
3,20,0.973,-0.066,-0.117
3,20,1,0.043,-0.117
3,20,1.004,-0.105,-0.152
3,20,0.984,-0.066,-0.121
3,20,1.016,0.035,-0.113
3,20,1.004,-0.105,-0.145
3,20,0.973,-0.066,-0.117
3,20,1.004,0.016,-0.113
3,20,1.004,0.141,-0.145
3,20,1.031,0.102,-0.109
3,20,0.988,-0.039,-0.137
3,20,0.977,0.133,-0.105
3,20,0.988,-0.074,-0.109
3,20,0.969,-0.051,-0.141
3,20,0.98,0.121,-0.105
3,20,0.996,-0.066,-0.109
3,20,0.961,-0.07,-0.148
3,20,0.984,-0.039,-0.109
3,20,1.031,0.082,-0.109
3,20,0.965,-0.074,-0.152
3,20,0.988,-0.02,-0.105
3,20,1.023,0.082,-0.109
3,20,0.953,-0.082,-0.156
3,20,1.004,-0.027,-0.117
3,20,1.02,0.078,-0.109
3,20,1.004,-0.09,-0.152
3,20,1.008,-0.051,-0.121
3,20,1.012,0.07,-0.105
3,20,1.004,-0.09,-0.156
3,20,0.98,-0.035,-0.125
3,20,1.023,0.063,-0.113
3,20,1,-0.102,-0.156
3,20,0.984,-0.063,-0.125
3,20,1.031,0.059,-0.117
3,20,1.004,0.156,-0.156
3,20,1.035,0.109,-0.113
3,20,0.977,-0.027,-0.145
3,20,0.984,0.145,-0.105
3,20,0.977,-0.094,-0.117
3,20,0.969,-0.02,-0.141
3,20,0.98,-0.07,-0.109
3,20,1.027,0.105,-0.105
3,20,0.984,0.008,-0.145
3,20,1.027,-0.07,-0.129
3,20,0.98,-0.086,-0.109
3,20,1,-0.02,-0.125
3,20,0.98,-0.066,-0.105
3,20,1.035,0.102,-0.109
3,20,0.988,-0.043,-0.141
3,20,0.98,-0.059,-0.129
3,20,1.031,0.102,-0.113
3,20,0.992,-0.055,-0.148
3,20,0.98,-0.051,-0.125
3,20,1.027,0.086,-0.117
3,20,1,-0.066,-0.148
3,20,0.988,-0.039,-0.121
3,20,1.027,0.09,-0.113
3,20,0.996,0.137,-0.16
3,20,1.016,0.047,-0.105
3,20,0.977,-0.008,-0.137
3,20,0.988,0.141,-0.109
3,20,0.98,-0.023,-0.109
3,20,0.977,-0.012,-0.145
3,20,0.98,0.141,-0.105
3,20,0.992,-0.047,-0.121
3,20,0.965,-0.016,-0.137
3,20,0.992,-0.07,-0.105
3,20,1.012,0.094,-0.109
3,20,0.973,-0.02,-0.145
3,20,0.984,-0.078,-0.105
3,20,1.027,0.109,-0.102
3,20,0.973,-0.023,-0.148
3,20,0.98,-0.078,-0.121
3,20,1.039,0.109,-0.105
3,20,0.98,-0.023,-0.148
3,20,0.984,-0.074,-0.129
3,20,1.035,0.109,-0.105
3,20,1.004,-0.02,-0.133
3,20,0.988,-0.07,-0.129
3,20,1.027,0.105,-0.113
3,20,1.004,0.016,-0.141
3,20,1.031,0.109,-0.098
3,20,0.98,0.012,-0.152
3,20,0.988,-0.035,-0.125
3,20,0.977,-0.109,-0.102
3,20,0.984,0.004,-0.141
3,20,0.988,-0.055,-0.125
3,20,0.973,-0.094,-0.125
3,20,0.977,0.004,-0.145
3,20,0.988,-0.063,-0.129
3,20,0.977,-0.082,-0.117
3,20,0.984,-0.004,-0.145
3,20,0.98,-0.07,-0.105
3,20,1.02,0.07,-0.109
3,20,0.977,-0.012,-0.152
3,20,0.988,-0.078,-0.102
3,20,1.02,0.051,-0.105
3,20,0.977,-0.012,-0.145
3,20,0.98,-0.082,-0.129
3,20,1.004,0.023,-0.109
3,20,0.973,-0.008,-0.145
3,20,0.988,-0.078,-0.129
3,20,0.984,0.066,-0.113
3,20,0.984,-0.008,-0.133
3,20,0.988,-0.074,-0.137
3,20,1.02,0.094,-0.109
3,20,0.984,-0.004,-0.148
3,20,0.988,-0.07,-0.125
3,20,1.031,0.113,-0.105
3,20,0.988,0.082,-0.141
3,20,1.039,0.121,-0.094
3,20,0.996,0.059,-0.141
3,20,1,-0.016,-0.121
3,20,0.957,-0.133,-0.137
3,20,0.992,0.051,-0.145
3,20,1.004,-0.016,-0.117
3,20,0.957,-0.121,-0.133
3,20,0.984,0.047,-0.137
3,20,0.988,-0.016,-0.117
3,20,0.957,-0.125,-0.129
3,20,0.988,0.047,-0.141
3,20,1.012,-0.023,-0.125
3,20,0.965,-0.117,-0.125
3,20,0.988,0.031,-0.137
3,20,1.027,0.098,-0.121
3,20,1,0.078,-0.129
3,20,1.004,-0.016,-0.121
3,20,0.957,0.105,-0.086
3,20,0.977,0.012,-0.129
3,20,1.031,0.066,-0.094
3,20,1.012,0.145,-0.117
3,20,0.988,0.012,-0.121
3,20,1.012,0.141,-0.148
3,20,1.023,0.082,-0.109
3,20,1.008,-0.035,-0.129
3,20,0.977,-0.066,-0.117
3,20,1.027,0.078,-0.113
3,20,0.977,-0.066,-0.141
3,20,0.977,-0.051,-0.117
3,20,1.031,0.07,-0.113
3,20,0.961,-0.086,-0.148
3,20,0.977,-0.043,-0.113
3,20,1.02,0.066,-0.121
3,20,0.957,-0.102,-0.152
3,20,0.984,-0.035,-0.117
3,20,1.023,0.063,-0.113
3,20,1.008,-0.109,-0.16
3,20,0.984,-0.016,-0.117
3,20,1.02,0.051,-0.113
3,20,1.004,-0.121,-0.148
3,20,1.008,-0.023,-0.109
3,20,1.02,0.047,-0.113
3,20,1.004,0.16,-0.152
3,20,1,0.063,-0.125
3,20,0.953,-0.051,-0.141
3,20,0.98,0.152,-0.113
3,20,0.992,-0.043,-0.113
3,20,0.969,-0.059,-0.148
3,20,0.98,0.164,-0.109
3,20,1,-0.055,-0.109
3,20,0.969,-0.063,-0.145
3,20,0.977,-0.074,-0.105
3,20,1.031,0.086,-0.117
3,20,0.969,-0.063,-0.145
3,20,0.977,-0.07,-0.113
3,20,1.023,0.082,-0.109
3,20,0.973,-0.047,-0.141
3,20,0.977,-0.063,-0.121
3,20,1.023,0.078,-0.117
3,20,0.957,-0.008,-0.145
3,20,0.988,-0.066,-0.121
3,20,1.027,0.078,-0.113
3,20,0.988,-0.008,-0.125
3,20,0.98,-0.063,-0.129
3,20,1.023,0.07,-0.117
3,20,1,-0.066,-0.129
3,20,0.973,-0.051,-0.117
3,20,1.02,0.063,-0.117
3,20,1,0.129,-0.145
3,20,1.016,0.074,-0.113
3,20,0.965,-0.055,-0.156
3,20,0.984,0.145,-0.109
3,20,0.992,-0.047,-0.105
3,20,0.965,-0.063,-0.145
3,20,0.98,0.156,-0.109
3,20,0.98,-0.039,-0.109
