wconfid,pctid,x,y,z
2,20,0.965,0.133,-0.121
2,20,1.016,0.023,-0.109
2,20,0.949,-0.063,-0.141
2,20,0.98,-0.047,-0.125
2,20,1.004,0.012,-0.109
2,20,0.949,0.105,-0.141
2,20,1.027,0.09,-0.098
2,20,1.02,-0.008,-0.117
2,20,1,0.102,-0.117
2,20,1.008,-0.109,-0.094
2,20,0.98,0.004,-0.137
2,20,1.004,-0.031,-0.129
2,20,1,-0.121,-0.098
2,20,0.977,0.02,-0.137
2,20,1.039,-0.02,-0.133
2,20,1,-0.121,-0.094
2,20,0.969,0.035,-0.145
2,20,1.031,-0.004,-0.121
2,20,1.008,-0.109,-0.113
2,20,0.969,0.039,-0.148
2,20,1.008,-0.008,-0.121
2,20,1.004,-0.113,-0.113
2,20,0.969,0.051,-0.141
2,20,0.992,0.043,-0.113
2,20,0.973,0.098,-0.129
2,20,1.02,0.023,-0.125
2,20,1.008,-0.082,-0.117
2,20,0.965,-0.008,-0.113
2,20,1.02,0.031,-0.129
2,20,1,-0.102,-0.125
2,20,0.965,-0.004,-0.109
2,20,1.02,0.023,-0.125
2,20,0.961,-0.105,-0.133
2,20,0.973,0,-0.113
2,20,1.043,-0.008,-0.066
2,20,0.961,-0.117,-0.137
2,20,0.984,0,-0.121
2,20,1.039,-0.004,-0.07
2,20,0.957,0.137,-0.141
2,20,1.004,0.012,-0.109
2,20,0.965,-0.051,-0.141
2,20,0.984,0.137,-0.117
2,20,1.023,-0.023,-0.121
2,20,0.965,-0.043,-0.133
2,20,0.992,0.129,-0.117
2,20,1.031,-0.051,-0.102
2,20,0.969,-0.035,-0.137
2,20,0.996,-0.055,-0.129
2,20,1.023,0.074,-0.102
2,20,0.973,-0.023,-0.145
2,20,0.988,-0.051,-0.105
2,20,1.023,0.09,-0.102
2,20,0.977,-0.016,-0.141
2,20,0.996,-0.039,-0.109
2,20,1.023,0.086,-0.102
2,20,0.973,-0.004,-0.133
2,20,1,-0.039,-0.137
2,20,1.031,0.09,-0.094
2,20,0.969,0.02,-0.125
2,20,1.039,0.078,-0.129
2,20,0.969,0.059,-0.145
2,20,0.988,0.012,-0.125
2,20,0.996,-0.117,-0.117
2,20,0.949,0.023,-0.117
2,20,1.035,0.039,-0.086
2,20,0.973,0.094,-0.133
2,20,1.047,0.035,-0.129
2,20,0.957,0.125,-0.121
2,20,1.02,0.035,-0.109
2,20,0.977,-0.059,-0.145
2,20,0.992,-0.047,-0.121
2,20,1.008,0.027,-0.109
2,20,0.977,-0.051,-0.141
2,20,0.988,-0.051,-0.121
2,20,1,0.023,-0.113
2,20,0.973,-0.047,-0.141
2,20,0.992,-0.055,-0.133
2,20,1,0.035,-0.121
2,20,0.977,-0.035,-0.137
2,20,0.992,-0.047,-0.133
2,20,0.996,0.07,-0.117
2,20,0.945,-0.027,-0.137
2,20,1,-0.043,-0.129
2,20,1.016,0.082,-0.117
2,20,0.953,-0.016,-0.141
2,20,1,-0.047,-0.133
2,20,1.027,0.086,-0.105
2,20,0.961,0.07,-0.141
2,20,1.031,0.086,-0.086
2,20,0.969,0.066,-0.148
2,20,1.016,-0.004,-0.121
2,20,1,-0.121,-0.082
2,20,0.965,0.07,-0.137
2,20,1,-0.004,-0.113
2,20,0.988,-0.109,-0.109
2,20,0.965,0.074,-0.141
2,20,1.004,-0.004,-0.125
2,20,0.996,-0.109,-0.121
2,20,0.969,0.086,-0.145
2,20,1.035,0.02,-0.133
2,20,0.969,0.113,-0.121
2,20,1.02,0.047,-0.121
2,20,0.98,-0.094,-0.133
2,20,0.98,-0.023,-0.125
2,20,1.027,0.055,-0.109
2,20,0.977,-0.082,-0.141
2,20,0.996,-0.012,-0.129
2,20,1.023,0.051,-0.121
2,20,0.977,-0.074,-0.145
2,20,0.992,-0.008,-0.121
2,20,1.027,0.055,-0.113
2,20,0.977,-0.066,-0.148
2,20,0.988,-0.012,-0.117
2,20,1.023,0.066,-0.113
2,20,0.98,-0.055,-0.152
2,20,1,-0.027,-0.117
2,20,1.012,0.07,-0.102
2,20,0.945,-0.043,-0.152
2,20,0.992,-0.016,-0.133
2,20,1.012,0.066,-0.098
2,20,0.953,-0.027,-0.148
2,20,0.996,-0.031,-0.133
2,20,1.016,0.066,-0.105
2,20,0.941,0.09,-0.145
2,20,1.035,0.09,-0.098
2,20,0.977,0.051,-0.137
2,20,1.008,-0.012,-0.125
2,20,1,-0.133,-0.082
2,20,0.98,0.055,-0.137
2,20,1.008,-0.004,-0.133
2,20,0.996,-0.125,-0.121
2,20,0.984,0.059,-0.129
2,20,1,0.004,-0.137
2,20,0.961,0.121,-0.121
2,20,0.98,0.023,-0.117
2,20,0.98,-0.082,-0.137
2,20,0.977,0.129,-0.125
2,20,1.031,-0.02,-0.086
2,20,0.98,-0.074,-0.137
2,20,0.977,-0.051,-0.125
2,20,1.016,0.07,-0.117
2,20,0.98,-0.055,-0.141
2,20,0.984,-0.043,-0.113
2,20,1.023,0.066,-0.117
2,20,0.965,-0.039,-0.141
2,20,0.988,-0.039,-0.121
2,20,1.023,0.074,-0.109
2,20,0.973,-0.023,-0.133
2,20,0.992,-0.043,-0.129
2,20,1.02,0.086,-0.109
2,20,0.973,0.004,-0.133
2,20,1.027,0.086,-0.117
2,20,0.969,0.035,-0.148
2,20,1.004,-0.02,-0.109
2,20,1,0.082,-0.09
2,20,0.949,0.043,-0.125
2,20,1.02,0.051,-0.09
2,20,0.961,0.082,-0.129
2,20,1.047,0.02,-0.129
2,20,0.965,0.113,-0.133
2,20,1.008,0.039,-0.109
2,20,0.973,-0.066,-0.152
2,20,0.984,-0.043,-0.121
2,20,1.023,0.039,-0.105
2,20,0.977,-0.047,-0.145
2,20,0.984,-0.051,-0.125
2,20,1.027,0.031,-0.105
2,20,0.977,-0.035,-0.145
2,20,0.992,-0.047,-0.125
2,20,1.016,0.023,-0.113
2,20,0.965,-0.031,-0.141
2,20,0.988,-0.047,-0.129
2,20,0.992,0.023,-0.113
2,20,0.973,-0.02,-0.141
2,20,0.996,-0.051,-0.137
2,20,1.008,0.074,-0.113
2,20,0.957,-0.004,-0.141
2,20,0.996,-0.043,-0.133
2,20,1.016,0.086,-0.098
2,20,0.953,0.012,-0.145
2,20,1.043,0.078,-0.086
2,20,0.969,0.074,-0.133
2,20,1.016,0.004,-0.121
2,20,0.965,-0.117,-0.121
2,20,0.965,0.008,-0.109
2,20,1.023,0,-0.09
2,20,0.965,0.113,-0.133
2,20,1.039,-0.031,-0.121
2,20,0.98,0,-0.129
2,20,0.977,-0.039,-0.121
2,20,1.035,-0.047,-0.109
2,20,1.02,-0.02,-0.113
2,20,0.98,0.113,-0.117
2,20,1.031,-0.059,-0.109
2,20,1,-0.043,-0.129
2,20,0.98,0.113,-0.113
2,20,1.039,-0.063,-0.09
2,20,0.988,-0.047,-0.148
2,20,0.98,-0.035,-0.121
2,20,1.023,0.082,-0.109
2,20,0.98,-0.039,-0.141
2,20,0.992,-0.027,-0.121
2,20,1.023,0.09,-0.109
2,20,0.977,-0.027,-0.145
2,20,1.004,-0.023,-0.117
2,20,1.023,0.082,-0.105
2,20,0.969,-0.016,-0.148
2,20,1.02,-0.016,-0.125
2,20,1.031,0.082,-0.094
2,20,0.969,-0.004,-0.152
2,20,1.008,-0.02,-0.105
2,20,1.027,0.078,-0.098
2,20,0.945,0.008,-0.152
2,20,1.004,0.063,-0.113
2,20,0.98,0.074,-0.137
2,20,1.008,0,-0.133
2,20,1,-0.094,-0.121
2,20,0.965,0.004,-0.113
2,20,1.051,0.023,-0.074
2,20,0.957,0.113,-0.129
2,20,1.027,0.039,-0.121
2,20,0.957,0.125,-0.117
2,20,1.023,0.082,-0.109
2,20,0.977,-0.008,-0.137
2,20,1,-0.039,-0.109
2,20,1.027,0.094,-0.102
2,20,0.984,0.02,-0.133
2,20,1.035,-0.039,-0.129
2,20,1.02,-0.109,-0.105
2,20,0.996,0.02,-0.121
2,20,1.031,0.078,-0.125
2,20,0.965,0.066,-0.145
2,20,1.004,0.008,-0.125
2,20,0.988,-0.102,-0.109
2,20,0.957,0.02,-0.121
2,20,1.039,0.047,-0.082
2,20,0.965,0.094,-0.129
2,20,1.043,0.039,-0.121
2,20,0.953,0.133,-0.141
2,20,1.012,0.031,-0.117
2,20,0.973,-0.043,-0.141
2,20,0.992,0.137,-0.113
2,20,0.984,-0.035,-0.105
2,20,0.965,-0.031,-0.145
2,20,0.996,-0.051,-0.113
2,20,1.023,0.016,-0.109
2,20,0.969,-0.02,-0.145
2,20,0.996,-0.039,-0.113
2,20,0.988,0.035,-0.113
2,20,0.977,0,-0.148
2,20,1.035,-0.047,-0.137
2,20,1.02,-0.078,-0.105
2,20,0.977,0.02,-0.137
2,20,1.043,0.078,-0.133
2,20,0.969,0.07,-0.137
2,20,1.012,0,-0.129
2,20,0.996,-0.125,-0.113
2,20,0.957,0.004,-0.113
2,20,1.027,0.008,-0.09
2,20,0.965,0.113,-0.133
2,20,1.039,0.047,-0.121
2,20,0.996,0.063,-0.125
2,20,1.023,0.07,-0.105
2,20,0.969,-0.031,-0.148
2,20,0.98,-0.012,-0.102
2,20,1.031,0.086,-0.098
2,20,0.977,-0.012,-0.148
2,20,0.984,0.004,-0.105
2,20,1.016,-0.094,-0.102
2,20,0.973,0.004,-0.152
2,20,1.023,-0.023,-0.129
2,20,1,-0.094,-0.102
2,20,0.969,0.02,-0.152
2,20,1.035,0.078,-0.133
2,20,0.977,0.055,-0.133
2,20,1.02,0,-0.133
2,20,0.992,-0.125,-0.117
2,20,0.969,0.016,-0.133
2,20,1.035,0.023,-0.074
2,20,0.961,0.133,-0.133
2,20,1.023,0.012,-0.109
2,20,0.961,0.117,-0.129
2,20,1.027,0.09,-0.109
2,20,1,-0.012,-0.129
2,20,0.984,0.109,-0.113
2,20,1.023,-0.094,-0.09
2,20,0.996,-0.012,-0.137
2,20,0.996,-0.035,-0.113
2,20,1.027,0.09,-0.098
2,20,0.984,-0.004,-0.141
2,20,1.004,-0.031,-0.113
2,20,1.031,0.094,-0.094
2,20,0.973,0.012,-0.141
2,20,1.035,-0.02,-0.137
2,20,1.016,-0.117,-0.117
2,20,0.969,0.031,-0.145
2,20,1.035,0.031,-0.121
2,20,0.973,0.082,-0.141
2,20,1.012,0.004,-0.133
2,20,0.965,-0.023,-0.129
2,20,0.969,0,-0.145
2,20,1.043,0.016,-0.07
2,20,0.996,0.02,-0.109
2,20,1.027,0.055,-0.113
2,20,0.949,0.133,-0.148
2,20,1.008,0.09,-0.105
2,20,0.977,-0.004,-0.137
2,20,0.996,0.121,-0.113
2,20,1.023,-0.105,-0.102
2,20,0.969,0,-0.137
2,20,1.039,-0.039,-0.137
2,20,1.02,-0.102,-0.102
2,20,0.961,0.016,-0.133
2,20,1.035,-0.035,-0.133
2,20,1.004,-0.125,-0.105
2,20,0.98,0.031,-0.137
2,20,1.039,-0.027,-0.121
2,20,1,-0.125,-0.113
2,20,0.988,0.043,-0.133
2,20,1.031,0.063,-0.133
2,20,0.957,0.102,-0.141
2,20,0.984,0,-0.121
2,20,0.977,-0.102,-0.121
2,20,0.965,-0.008,-0.121
2,20,0.977,0.039,-0.137
2,20,0.984,-0.102,-0.133
2,20,0.965,-0.016,-0.113
2,20,1.008,0.035,-0.121
2,20,0.969,-0.098,-0.137
2,20,0.965,-0.027,-0.113
2,20,1.008,0.039,-0.125
2,20,0.961,-0.09,-0.129
2,20,0.965,-0.023,-0.125
2,20,1.016,0.043,-0.121
2,20,0.965,-0.07,-0.133
2,20,0.969,-0.027,-0.133
2,20,1.016,0.035,-0.129
2,20,0.969,0.082,-0.133
2,20,1.023,0.07,-0.113
2,20,0.969,-0.039,-0.148
2,20,0.988,0.074,-0.121
2,20,1.02,-0.078,-0.094
2,20,0.977,-0.031,-0.148
2,20,0.984,0.051,-0.113
2,20,1.02,-0.082,-0.098
2,20,0.973,-0.023,-0.152
2,20,0.992,-0.004,-0.105
2,20,1.016,0.078,-0.094
2,20,0.969,-0.023,-0.148
2,20,0.996,-0.016,-0.113
2,20,1.02,0.07,-0.102
2,20,0.973,-0.008,-0.148
2,20,0.988,-0.027,-0.133
2,20,1.031,0.078,-0.098
2,20,0.969,0.008,-0.145
2,20,1.039,0.082,-0.133
2,20,0.977,0.059,-0.137
2,20,1.012,0,-0.133
2,20,0.992,-0.125,-0.125
2,20,0.973,0.027,-0.121
2,20,1.047,0.035,-0.078
2,20,0.965,0.129,-0.125
2,20,1.008,-0.004,-0.105
2,20,0.98,-0.086,-0.145
2,20,0.961,0.133,-0.133
2,20,1.02,0.02,-0.121
2,20,0.957,0.117,-0.113
2,20,1.027,0.094,-0.105
2,20,0.984,-0.02,-0.129
2,20,0.996,-0.035,-0.117
2,20,1.031,0.09,-0.102
2,20,0.984,-0.012,-0.137
2,20,0.992,-0.031,-0.109
2,20,1.031,0.086,-0.105
2,20,0.973,-0.012,-0.152
2,20,0.996,-0.023,-0.113
2,20,1.035,0.086,-0.102
2,20,0.945,0.008,-0.148
2,20,1.031,0.047,-0.125
2,20,0.969,0.07,-0.133
2,20,1.012,0,-0.129
2,20,0.969,-0.039,-0.125
2,20,0.957,0.008,-0.113
2,20,1.047,0.027,-0.07
2,20,1.012,0.031,-0.113
2,20,1.016,0.039,-0.109
2,20,0.957,0.125,-0.121
2,20,1.004,0.074,-0.117
2,20,0.973,-0.031,-0.137
2,20,1,-0.051,-0.121
2,20,1.02,0.086,-0.102
2,20,0.973,-0.016,-0.148
2,20,0.988,-0.047,-0.117
2,20,1.027,0.098,-0.094
2,20,0.977,-0.004,-0.141
2,20,0.992,-0.039,-0.133
2,20,1.023,0.09,-0.098
2,20,0.969,0.008,-0.137
2,20,1.043,0.078,-0.137
2,20,0.965,0.07,-0.145
2,20,1.008,-0.012,-0.117
2,20,1,0.066,-0.082
2,20,0.957,0.008,-0.121
2,20,1,0.047,-0.113
2,20,0.973,0.117,-0.125
2,20,1.043,0.055,-0.109
2,20,0.961,0.082,-0.129
2,20,1.031,0.07,-0.105
2,20,0.973,-0.035,-0.145
2,20,0.988,-0.043,-0.113
2,20,1.012,0.063,-0.105
2,20,0.973,-0.031,-0.152
2,20,0.996,-0.043,-0.117
2,20,1.012,0.059,-0.105
2,20,0.969,-0.008,-0.152
2,20,0.996,-0.043,-0.113
2,20,1.02,0.055,-0.105
2,20,0.973,0.004,-0.145
2,20,1.043,0.09,-0.141
2,20,0.984,0.059,-0.137
2,20,1,0,-0.121
2,20,0.996,-0.133,-0.121
2,20,1,-0.02,-0.129
2,20,1,-0.004,-0.117
2,20,1,0.078,-0.082
2,20,0.977,-0.02,-0.109
2,20,1.02,0.004,-0.125
2,20,0.992,-0.133,-0.125
2,20,0.961,-0.008,-0.117
2,20,1.016,0.008,-0.125
2,20,0.961,-0.133,-0.137
2,20,0.957,-0.02,-0.113
2,20,1.016,0.02,-0.121
2,20,0.961,-0.121,-0.137
2,20,0.961,-0.02,-0.117
2,20,1.004,0.02,-0.121
2,20,0.957,0.129,-0.133
2,20,1.02,0.066,-0.121
2,20,0.969,-0.023,-0.137
2,20,0.988,0.129,-0.117
2,20,1.027,-0.066,-0.109
2,20,0.965,-0.008,-0.133
2,20,0.984,0.129,-0.113
2,20,1.027,-0.086,-0.09
2,20,0.98,0.02,-0.133
2,20,0.988,-0.035,-0.121
2,20,1.027,-0.09,-0.094
2,20,0.988,0.02,-0.137
2,20,1.023,-0.035,-0.129
2,20,1.031,-0.094,-0.094
2,20,1,-0.004,-0.121
2,20,0.992,-0.039,-0.121
2,20,1.031,0.098,-0.098
2,20,0.992,-0.012,-0.125
2,20,1.004,-0.035,-0.129
2,20,1.035,0.105,-0.094
2,20,0.977,0.008,-0.141
2,20,1.039,0.059,-0.133
2,20,0.973,0.082,-0.141
2,20,1.012,0.004,-0.133
2,20,0.988,-0.082,-0.121
2,20,0.965,0.012,-0.125
2,20,1.051,0.031,-0.078
2,20,0.969,0.074,-0.121
2,20,1.039,0.039,-0.121
2,20,0.953,0.133,-0.145
2,20,1.004,0.02,-0.113
2,20,0.973,-0.023,-0.141
2,20,0.996,-0.055,-0.113
2,20,0.969,0.066,-0.121
2,20,0.973,-0.012,-0.145
2,20,1,-0.047,-0.121
2,20,1.004,0.074,-0.113
2,20,0.957,-0.004,-0.137
2,20,1,-0.043,-0.117
2,20,1.016,0.09,-0.105
2,20,0.969,0.012,-0.133
2,20,1.043,0.074,-0.137
2,20,0.973,0.082,-0.133
2,20,1.02,0.004,-0.129
2,20,0.98,-0.129,-0.125
2,20,0.953,-0.004,-0.121
2,20,1.027,0.008,-0.121
2,20,0.984,-0.117,-0.125
2,20,0.957,-0.008,-0.117
2,20,1.023,0,-0.121
2,20,0.965,-0.105,-0.133
2,20,0.965,-0.012,-0.121
2,20,1,-0.012,-0.113
2,20,0.988,-0.105,-0.086
2,20,0.957,0.121,-0.129
2,20,0.996,0.008,-0.117
2,20,0.969,-0.105,-0.133
2,20,0.965,-0.031,-0.125
2,20,0.977,0.031,-0.121
2,20,0.957,0.117,-0.141
2,20,1.031,0.074,-0.113
2,20,0.988,-0.043,-0.145
2,20,0.98,0.113,-0.109
2,20,1.035,-0.074,-0.086
2,20,0.98,-0.039,-0.148
2,20,0.988,0.109,-0.117
2,20,1.027,-0.078,-0.09
2,20,0.969,-0.031,-0.152
2,20,1,-0.027,-0.117
2,20,1.023,0.094,-0.102
2,20,0.969,-0.02,-0.152
2,20,1.004,-0.023,-0.117
2,20,1.031,0.086,-0.105
2,20,0.969,-0.008,-0.156
2,20,1.016,-0.016,-0.125
2,20,1.023,0.082,-0.098
2,20,0.969,0,-0.148
2,20,1.004,0.016,-0.109
2,20,0.973,0.063,-0.145
2,20,1.012,-0.004,-0.125
2,20,1.012,0.066,-0.109
2,20,0.965,0.012,-0.117
2,20,1.047,0.039,-0.078
2,20,0.969,0.086,-0.117
2,20,1.031,0.035,-0.125
2,20,0.953,0.133,-0.145
2,20,1.02,0.078,-0.109
2,20,0.973,-0.031,-0.133
2,20,0.992,-0.047,-0.125
2,20,1.02,0.078,-0.109
2,20,0.969,-0.012,-0.137
2,20,0.996,-0.043,-0.121
2,20,1.02,0.09,-0.105
2,20,0.973,0.004,-0.137
2,20,1.035,-0.043,-0.125
2,20,1.023,-0.102,-0.098
2,20,0.988,0.027,-0.137
2,20,1.027,0.078,-0.125
2,20,0.969,0.055,-0.145
2,20,0.996,0.012,-0.137
2,20,0.988,-0.105,-0.105
2,20,0.957,0.039,-0.141
2,20,1.031,0.055,-0.098
2,20,0.965,0.09,-0.133
2,20,1.039,0.027,-0.129
2,20,0.961,0.129,-0.137
2,20,1.023,0.047,-0.113
2,20,0.973,-0.059,-0.145
2,20,0.98,0.129,-0.121
2,20,1.008,-0.043,-0.094
2,20,0.98,-0.047,-0.148
2,20,0.988,-0.051,-0.117
2,20,1.023,0.023,-0.105
2,20,0.977,-0.039,-0.148
2,20,0.988,-0.051,-0.113
2,20,1.004,0.012,-0.105
2,20,0.977,-0.035,-0.145
2,20,0.996,-0.043,-0.125
2,20,1,0.016,-0.109
2,20,0.977,-0.016,-0.137
2,20,0.992,-0.051,-0.133
2,20,1,0.055,-0.113
2,20,0.949,-0.008,-0.141
2,20,0.996,-0.039,-0.133
2,20,1,0.078,-0.113
2,20,0.945,-0.004,-0.137
2,20,1,-0.039,-0.129
2,20,1.016,0.086,-0.102
2,20,0.957,0.012,-0.133
2,20,1.035,0.082,-0.078
2,20,0.977,0.078,-0.129
2,20,1.02,0,-0.129
2,20,0.965,-0.125,-0.129
2,20,0.957,-0.008,-0.121
2,20,1.02,0.004,-0.125
2,20,0.961,-0.117,-0.129
2,20,0.957,-0.012,-0.113
2,20,1.027,0.004,-0.113
2,20,0.957,0.117,-0.133
2,20,1.02,0.051,-0.113
2,20,0.992,0.004,-0.137
2,20,0.992,-0.031,-0.125
2,20,1.035,-0.051,-0.078
2,20,1.016,-0.035,-0.121
2,20,0.988,0.121,-0.117
2,20,1.027,-0.066,-0.082
2,20,1.008,-0.051,-0.117
2,20,0.984,-0.035,-0.117
2,20,1.027,0.078,-0.113
2,20,0.992,-0.039,-0.133
2,20,0.988,-0.035,-0.113
2,20,1.023,0.074,-0.105
2,20,0.98,-0.043,-0.148
2,20,0.988,-0.035,-0.121
2,20,1.023,0.082,-0.105
2,20,0.969,-0.027,-0.141
2,20,0.996,-0.031,-0.125
2,20,1.031,0.094,-0.098
2,20,0.949,-0.008,-0.148
2,20,1.008,-0.02,-0.133
2,20,1.027,0.086,-0.102
2,20,0.945,0.004,-0.145
2,20,1.023,0.023,-0.098
2,20,0.973,0.059,-0.137
2,20,1,-0.02,-0.129
2,20,0.988,-0.008,-0.109
2,20,0.977,0.066,-0.141
2,20,1.012,-0.004,-0.125
2,20,1.02,-0.031,-0.113
2,20,0.973,0.078,-0.137
2,20,1.008,0.004,-0.137
2,20,0.973,-0.066,-0.113
2,20,0.953,0,-0.121
2,20,1.055,0.023,-0.082
2,20,0.977,0.09,-0.117
2,20,1.031,-0.02,-0.109
2,20,0.98,-0.094,-0.152
2,20,0.98,0.113,-0.129
2,20,1.012,-0.027,-0.078
2,20,0.973,-0.082,-0.141
2,20,0.98,0.129,-0.133
2,20,1.016,-0.035,-0.09
2,20,0.969,-0.063,-0.145
2,20,0.984,-0.051,-0.125
2,20,1.031,0.039,-0.105
2,20,0.977,-0.047,-0.137
2,20,0.988,-0.051,-0.113
2,20,1.027,0.023,-0.113
2,20,0.973,-0.035,-0.148
2,20,0.984,-0.051,-0.129
2,20,1.012,0.012,-0.105
2,20,0.977,-0.027,-0.145
2,20,0.992,-0.051,-0.133
2,20,1,0.023,-0.105
2,20,0.953,-0.012,-0.141
2,20,0.996,-0.051,-0.137
2,20,0.984,0.055,-0.113
2,20,0.949,0,-0.145
2,20,1.043,0.09,-0.086
2,20,0.98,0.047,-0.133
2,20,1,0,-0.129
2,20,0.969,-0.125,-0.121
2,20,0.961,0.012,-0.117
2,20,1.027,0.027,-0.074
2,20,0.965,0.121,-0.129
2,20,1.039,0.047,-0.121
2,20,0.969,0.086,-0.125
2,20,1.02,0.078,-0.105
2,20,0.973,-0.043,-0.152
2,20,1.004,-0.02,-0.129
2,20,1.012,0.082,-0.098
2,20,0.969,-0.023,-0.152
2,20,1.012,-0.027,-0.113
2,20,1.023,0.074,-0.098
2,20,0.973,-0.008,-0.145
2,20,0.992,-0.02,-0.117
2,20,1.023,0.082,-0.105
2,20,0.941,0,-0.145
2,20,1.02,0.07,-0.121
2,20,0.977,0.063,-0.133
2,20,1.016,-0.004,-0.137
2,20,1,0.066,-0.086
2,20,0.961,0.016,-0.121
2,20,1.043,0.031,-0.074
2,20,0.961,0.121,-0.125
2,20,1.02,0.023,-0.121
2,20,0.957,0.121,-0.117
2,20,1.016,0.074,-0.105
2,20,0.961,-0.004,-0.125
2,20,0.996,-0.043,-0.121
2,20,1.023,0.086,-0.105
2,20,0.98,0.012,-0.129
2,20,1.031,-0.039,-0.125
2,20,1.023,-0.105,-0.102
2,20,0.977,0.027,-0.117
2,20,1.031,0.078,-0.121
2,20,0.969,0.063,-0.145
2,20,0.996,0.012,-0.129
2,20,0.984,-0.102,-0.113
2,20,0.957,0.02,-0.148
2,20,1.039,0.043,-0.082
2,20,0.957,0.09,-0.121
2,20,1.043,0.035,-0.129
2,20,0.953,0.133,-0.145
2,20,1.016,0.047,-0.113
2,20,0.973,-0.039,-0.145
2,20,0.988,0.129,-0.117
2,20,0.996,-0.047,-0.102
2,20,0.969,-0.027,-0.148
2,20,0.988,-0.043,-0.117
2,20,1.016,0.023,-0.109
2,20,0.965,-0.02,-0.141
2,20,0.992,-0.051,-0.109
2,20,0.992,0.012,-0.105
2,20,0.977,-0.012,-0.145
2,20,0.996,-0.043,-0.109
2,20,0.988,0.066,-0.117
2,20,0.973,0.012,-0.145
2,20,1.039,0.094,-0.133
2,20,0.977,0.051,-0.125
2,20,1.012,-0.004,-0.125
2,20,1,0.078,-0.09
2,20,0.957,0.008,-0.121
2,20,1.031,0.023,-0.086
2,20,0.965,0.121,-0.133
2,20,1.043,0.047,-0.133
2,20,0.969,0.086,-0.121
2,20,1.023,0.074,-0.105
2,20,0.977,-0.039,-0.148
2,20,0.996,0.082,-0.121
2,20,1.016,-0.086,-0.094
2,20,0.977,-0.023,-0.156
2,20,0.996,-0.023,-0.113
2,20,1.023,0.078,-0.102
2,20,0.965,-0.012,-0.152
2,20,0.98,-0.012,-0.113
2,20,1.023,0.082,-0.098
2,20,0.973,0,-0.152
2,20,1.012,0.063,-0.137
2,20,0.961,0.059,-0.133
2,20,1.008,-0.008,-0.129
2,20,1.004,0.078,-0.094
2,20,0.965,0.016,-0.137
2,20,1.035,0.035,-0.074
2,20,0.965,0.125,-0.125
2,20,1.02,0.035,-0.121
2,20,0.953,0.125,-0.133
2,20,1.023,0.086,-0.105
2,20,0.977,0,-0.145
2,20,0.996,-0.039,-0.125
2,20,1.027,-0.086,-0.086
2,20,0.977,0.023,-0.133
2,20,0.996,-0.035,-0.133
2,20,1.02,-0.105,-0.098
2,20,0.988,0.02,-0.121
2,20,1.035,-0.031,-0.133
2,20,1.012,-0.117,-0.102
2,20,1.004,-0.004,-0.121
2,20,0.996,-0.023,-0.113
2,20,1.039,0.094,-0.094
2,20,0.992,0.008,-0.129
2,20,1.027,0.063,-0.121
2,20,0.961,0.086,-0.141
2,20,1.008,0.012,-0.133
2,20,0.973,-0.082,-0.117
2,20,0.965,-0.008,-0.137
2,20,1.02,0.02,-0.125
2,20,0.977,-0.086,-0.129
2,20,0.957,-0.023,-0.117
2,20,1.016,0.035,-0.121
2,20,0.973,-0.066,-0.129
2,20,0.969,-0.027,-0.125
2,20,1.012,0.043,-0.125
2,20,0.992,-0.043,-0.133
2,20,0.977,-0.023,-0.129
2,20,1.016,0.043,-0.125
2,20,1.004,-0.008,-0.137
2,20,0.977,-0.031,-0.133
2,20,1.023,0.055,-0.117
2,20,1.004,0,-0.125
2,20,1.023,0.078,-0.105
2,20,0.977,-0.016,-0.152
2,20,0.984,0.008,-0.098
2,20,1.016,-0.09,-0.098
2,20,0.973,-0.004,-0.148
2,20,0.988,0.059,-0.109
2,20,1,-0.086,-0.098
2,20,0.969,0.012,-0.145
2,20,1,-0.027,-0.133
2,20,1.004,-0.09,-0.098
2,20,0.977,0.035,-0.145
2,20,1.051,-0.023,-0.141
2,20,0.988,-0.09,-0.105
2,20,0.969,0.059,-0.141
2,20,1.051,-0.012,-0.133
2,20,0.988,-0.086,-0.117
2,20,0.969,0.066,-0.141
2,20,1.039,0,-0.133
2,20,0.984,0.078,-0.137
2,20,1.016,0.027,-0.125
2,20,0.98,-0.105,-0.137
2,20,1,-0.008,-0.125
2,20,1.02,0.039,-0.125
2,20,0.977,-0.102,-0.137
2,20,0.984,-0.027,-0.117
2,20,1.02,0.047,-0.117
2,20,0.977,-0.094,-0.156
2,20,0.969,-0.023,-0.125
2,20,1.023,0.055,-0.109
2,20,0.949,-0.078,-0.145
2,20,0.984,-0.027,-0.133
2,20,1.008,0.051,-0.105
2,20,0.953,-0.063,-0.148
2,20,0.984,-0.039,-0.133
2,20,1.016,0.055,-0.105
2,20,0.945,-0.059,-0.145
2,20,0.988,-0.047,-0.125
2,20,1.02,0.066,-0.105
2,20,0.949,0.109,-0.145
2,20,1.039,0.102,-0.098
2,20,0.973,0.031,-0.133
2,20,0.996,-0.02,-0.129
2,20,1.004,-0.125,-0.109
2,20,0.969,0.035,-0.141
2,20,1.008,-0.02,-0.133
2,20,1,-0.125,-0.117
2,20,0.977,0.047,-0.129
2,20,1.035,-0.012,-0.137
2,20,0.996,-0.129,-0.125
2,20,0.98,0.043,-0.125
2,20,1.043,-0.012,-0.129
2,20,0.992,-0.137,-0.121
