,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
191,192,2013,3,8,23,79.0,85.0,53.0,63.0,1500.0,68.0,5.7,997.7,-3.4,0.0,12.0,1.0,Aotizhongxin
192,193,2013,3,9,0,49.0,67.0,53.0,70.0,1600.0,68.0,3.6,996.1,-2.6,0.0,14.0,0.6,Aotizhongxin
193,194,2013,3,9,1,89.0,91.0,54.0,84.0,1899.0,68.0,2.1,994.9,-2.6,0.0,14.0,1.1,Aotizhongxin
194,195,2013,3,9,2,89.0,97.0,44.0,97.0,2299.0,68.0,1.4,994.1,-3.1,0.0,4.0,0.0,Aotizhongxin
195,196,2013,3,9,3,98.0,125.0,42.0,94.0,2299.0,68.0,1.1,993.0,-3.2,0.0,5.0,1.4,Aotizhongxin
196,197,2013,3,9,4,97.0,118.0,52.0,97.0,2399.0,68.0,1.8,992.0,-2.3,0.0,1.0,0.0,Aotizhongxin
197,198,2013,3,9,5,102.0,123.0,52.0,93.0,2500.0,68.0,3.2,992.0,-2.8,0.0,5.0,1.3,Aotizhongxin
198,199,2013,3,9,6,110.0,153.0,44.0,83.0,2600.0,68.0,2.8,992.2,-2.5,0.0,5.0,1.0,Aotizhongxin
199,200,2013,3,9,7,108.0,143.0,51.0,85.0,2100.0,68.0,4.6,992.9,-2.1,0.0,5.0,1.8,Aotizhongxin
200,201,2013,3,9,8,104.0,139.0,70.0,82.0,2100.0,68.0,8.4,994.1,-1.7,0.0,1.0,2.6,Aotizhongxin
201,202,2013,3,9,9,113.0,166.0,108.0,86.0,1899.0,68.0,16.3,995.9,-0.4,0.0,7.0,3.3,Aotizhongxin
202,203,2013,3,9,10,145.0,272.0,122.0,86.0,2200.0,68.0,16.7,998.3,-4.6,0.0,7.0,7.7,Aotizhongxin
203,204,2013,3,9,11,69.0,587.0,50.0,21.0,400.0,68.0,14.3,1001.3,-9.1,0.0,7.0,7.4,Aotizhongxin
204,205,2013,3,9,12,78.0,,10.0,10.0,300.0,68.0,12.4,1004.3,-14.4,0.0,8.0,7.9,Aotizhongxin
205,206,2013,3,9,13,49.0,628.0,4.0,7.0,300.0,76.0,10.3,1006.5,-17.0,0.0,7.0,7.2,Aotizhongxin
206,207,2013,3,9,14,47.0,662.0,3.0,6.0,300.0,81.0,10.5,1008.1,-16.8,0.0,7.0,6.7,Aotizhongxin
207,208,2013,3,9,15,28.0,443.0,3.0,8.0,300.0,81.0,10.2,1009.4,-17.1,0.0,4.0,3.9,Aotizhongxin
208,209,2013,3,9,16,21.0,263.0,3.0,9.0,300.0,81.0,10.5,1010.8,-17.8,0.0,4.0,4.8,Aotizhongxin
209,210,2013,3,9,17,14.0,251.0,4.0,9.0,300.0,81.0,8.6,1013.0,-18.3,0.0,6.0,4.8,Aotizhongxin
210,211,2013,3,9,18,17.0,205.0,4.0,10.0,300.0,81.0,7.4,1015.9,-19.3,0.0,6.0,4.8,Aotizhongxin
211,212,2013,3,9,19,15.0,107.0,5.0,10.0,400.0,81.0,6.4,1018.1,-18.4,0.0,4.0,3.5,Aotizhongxin
212,213,2013,3,9,20,18.0,104.0,4.0,7.0,400.0,82.0,5.6,1019.7,-18.3,0.0,4.0,4.5,Aotizhongxin
213,214,2013,3,9,21,12.0,58.0,4.0,8.0,400.0,82.0,4.8,1020.3,-17.6,0.0,4.0,3.3,Aotizhongxin
214,215,2013,3,9,22,11.0,34.0,6.0,8.0,300.0,82.0,3.8,1021.2,-17.8,0.0,6.0,1.2,Aotizhongxin
215,216,2013,3,9,23,6.0,19.0,8.0,10.0,400.0,82.0,0.8,1021.3,-14.1,0.0,11.0,0.6,Aotizhongxin
216,217,2013,3,10,0,11.0,15.0,6.0,16.0,400.0,82.0,-0.5,1020.8,-13.4,0.0,4.0,0.0,Aotizhongxin
217,218,2013,3,10,1,11.0,16.0,10.0,25.0,400.0,82.0,-0.2,1021.1,-11.6,0.0,14.0,1.0,Aotizhongxin
218,219,2013,3,10,2,6.0,18.0,14.0,41.0,400.0,82.0,-2.1,1020.9,-11.7,0.0,6.0,0.7,Aotizhongxin
219,220,2013,3,10,3,10.0,25.0,17.0,55.0,500.0,82.0,-2.0,1021.1,-11.8,0.0,7.0,1.2,Aotizhongxin
220,221,2013,3,10,4,18.0,63.0,17.0,76.0,500.0,82.0,-1.3,1021.9,-14.8,0.0,6.0,0.0,Aotizhongxin
221,222,2013,3,10,5,21.0,35.0,18.0,80.0,700.0,82.0,-1.8,1022.0,-10.9,0.0,14.0,1.7,Aotizhongxin
222,223,2013,3,10,6,18.0,21.0,21.0,73.0,800.0,82.0,-2.0,1022.5,-11.8,0.0,4.0,0.0,Aotizhongxin
223,224,2013,3,10,7,24.0,46.0,21.0,82.0,1500.0,82.0,3.5,1023.2,-14.7,0.0,12.0,2.3,Aotizhongxin
224,225,2013,3,10,8,31.0,74.0,33.0,84.0,1300.0,82.0,5.3,1023.5,-15.9,0.0,13.0,4.6,Aotizhongxin
225,226,2013,3,10,9,26.0,75.0,34.0,69.0,900.0,82.0,6.8,1023.1,-15.9,0.0,12.0,5.2,Aotizhongxin
226,227,2013,3,10,10,27.0,63.0,28.0,55.0,700.0,82.0,8.3,1022.4,-14.7,0.0,12.0,4.6,Aotizhongxin
227,228,2013,3,10,11,30.0,59.0,20.0,40.0,800.0,82.0,9.8,1021.9,-14.2,0.0,9.0,2.7,Aotizhongxin
228,229,2013,3,10,12,28.0,56.0,21.0,34.0,700.0,82.0,10.4,1021.0,-14.4,0.0,12.0,0.4,Aotizhongxin
229,230,2013,3,10,13,34.0,52.0,20.0,30.0,600.0,82.0,11.2,1020.0,-13.8,0.0,9.0,2.8,Aotizhongxin
230,231,2013,3,10,14,28.0,54.0,17.0,28.0,500.0,82.0,11.4,1019.0,-13.6,0.0,12.0,4.0,Aotizhongxin
231,232,2013,3,10,15,37.0,71.0,17.0,27.0,500.0,82.0,11.3,1018.7,-14.5,0.0,13.0,4.5,Aotizhongxin
232,233,2013,3,10,16,36.0,94.0,18.0,26.0,500.0,84.0,10.4,1018.3,-13.7,0.0,13.0,4.1,Aotizhongxin
233,234,2013,3,10,17,38.0,117.0,25.0,33.0,500.0,84.0,9.1,1018.2,-13.4,0.0,12.0,4.4,Aotizhongxin
234,235,2013,3,10,18,44.0,106.0,27.0,34.0,600.0,84.0,8.2,1018.5,-12.3,0.0,12.0,2.6,Aotizhongxin
235,236,2013,3,10,19,60.0,102.0,28.0,39.0,700.0,84.0,7.7,1018.8,-11.1,0.0,12.0,2.3,Aotizhongxin
236,237,2013,3,10,20,70.0,115.0,33.0,61.0,800.0,84.0,7.4,1018.8,-10.9,0.0,9.0,3.5,Aotizhongxin
237,238,2013,3,10,21,64.0,114.0,28.0,62.0,800.0,84.0,6.5,1018.9,-10.3,0.0,12.0,2.7,Aotizhongxin
238,239,2013,3,10,22,70.0,123.0,31.0,60.0,900.0,84.0,5.9,1018.5,-10.0,0.0,13.0,2.4,Aotizhongxin
239,240,2013,3,10,23,81.0,140.0,46.0,62.0,1000.0,84.0,3.0,1018.7,-9.0,0.0,12.0,0.9,Aotizhongxin
240,241,2013,3,11,0,90.0,147.0,55.0,69.0,1100.0,84.0,0.3,1018.5,-8.7,0.0,13.0,1.4,Aotizhongxin
241,242,2013,3,11,1,95.0,156.0,57.0,78.0,1100.0,84.0,-0.7,1018.0,-7.3,0.0,13.0,0.7,Aotizhongxin
242,243,2013,3,11,2,95.0,140.0,53.0,76.0,1100.0,84.0,-1.7,1017.4,-7.0,0.0,15.0,0.5,Aotizhongxin
243,244,2013,3,11,3,96.0,138.0,56.0,78.0,1100.0,84.0,-2.1,1017.2,-6.5,0.0,4.0,0.6,Aotizhongxin
244,245,2013,3,11,4,97.0,140.0,55.0,80.0,1100.0,84.0,-1.6,1016.9,-7.9,0.0,6.0,1.1,Aotizhongxin
245,246,2013,3,11,5,106.0,146.0,49.0,76.0,1200.0,84.0,-2.3,1016.9,-8.0,0.0,10.0,0.1,Aotizhongxin
246,247,2013,3,11,6,114.0,147.0,40.0,76.0,1600.0,84.0,-2.1,1017.0,-8.0,0.0,5.0,0.9,Aotizhongxin
247,248,2013,3,11,7,112.0,155.0,62.0,77.0,2100.0,84.0,1.3,1017.4,-8.3,0.0,6.0,1.9,Aotizhongxin
248,249,2013,3,11,8,113.0,184.0,71.0,77.0,2600.0,84.0,3.1,1017.5,-8.6,0.0,5.0,1.8,Aotizhongxin
249,250,2013,3,11,9,120.0,196.0,96.0,89.0,2500.0,84.0,4.6,1016.8,-8.2,0.0,5.0,1.8,Aotizhongxin
250,251,2013,3,11,10,141.0,205.0,102.0,97.0,2500.0,84.0,6.7,1016.0,-8.1,0.0,6.0,1.4,Aotizhongxin
251,252,2013,3,11,11,140.0,198.0,96.0,105.0,2299.0,84.0,7.6,1015.0,-8.1,0.0,4.0,1.3,Aotizhongxin
252,253,2013,3,11,12,149.0,207.0,99.0,118.0,2200.0,84.0,9.7,1013.4,-7.5,0.0,7.0,1.6,Aotizhongxin
253,254,2013,3,11,13,150.0,189.0,114.0,124.0,2100.0,84.0,11.3,1012.3,-7.1,0.0,9.0,3.5,Aotizhongxin
254,255,2013,3,11,14,114.0,151.0,99.0,80.0,1100.0,84.0,11.4,1010.9,-7.5,0.0,11.0,2.5,Aotizhongxin
255,256,2013,3,11,15,106.0,133.0,96.0,69.0,1000.0,84.0,10.7,1010.3,-6.2,0.0,12.0,2.1,Aotizhongxin
256,257,2013,3,11,16,113.0,162.0,109.0,76.0,1100.0,76.0,10.4,1009.5,-6.5,0.0,12.0,3.4,Aotizhongxin
257,258,2013,3,11,17,132.0,198.0,148.0,90.0,1700.0,76.0,9.7,1009.7,-5.8,0.0,12.0,2.1,Aotizhongxin
258,259,2013,3,11,18,149.0,253.0,161.0,100.0,2100.0,71.0,9.7,1009.8,-5.1,0.0,9.0,2.0,Aotizhongxin
259,260,2013,3,11,19,144.0,233.0,90.0,98.0,1500.0,51.0,9.6,1010.0,-4.4,0.0,9.0,1.5,Aotizhongxin
260,261,2013,3,11,20,156.0,214.0,103.0,116.0,1899.0,47.0,9.8,1010.4,-2.8,0.0,11.0,1.3,Aotizhongxin
261,262,2013,3,11,21,174.0,246.0,124.0,121.0,2200.0,47.0,9.6,1009.8,-2.7,0.0,12.0,1.5,Aotizhongxin
262,263,2013,3,11,22,152.0,196.0,88.0,109.0,1600.0,47.0,9.3,1009.2,-4.0,0.0,12.0,1.5,Aotizhongxin
263,264,2013,3,11,23,113.0,145.0,62.0,97.0,1300.0,47.0,8.6,1008.0,-4.6,0.0,11.0,1.1,Aotizhongxin
264,265,2013,3,12,0,89.0,124.0,50.0,80.0,1100.0,47.0,6.3,1007.5,-2.8,0.0,15.0,1.0,Aotizhongxin
265,266,2013,3,12,1,106.0,161.0,56.0,91.0,1600.0,47.0,4.8,1006.8,-2.8,0.0,11.0,0.0,Aotizhongxin
266,267,2013,3,12,2,125.0,159.0,56.0,86.0,1899.0,47.0,5.3,1005.8,-1.0,0.0,3.0,0.2,Aotizhongxin
267,268,2013,3,12,3,117.0,127.0,73.0,81.0,,47.0,6.4,1005.8,-1.0,0.1,4.0,2.2,Aotizhongxin
268,269,2013,3,12,4,112.0,140.0,68.0,81.0,1399.0,47.0,4.3,1006.3,1.5,0.4,1.0,0.9,Aotizhongxin
269,270,2013,3,12,5,140.0,237.0,34.0,74.0,2100.0,47.0,4.7,1006.1,1.5,0.1,6.0,1.3,Aotizhongxin
270,271,2013,3,12,6,146.0,165.0,22.0,66.0,2100.0,47.0,4.1,1006.2,2.6,0.9,14.0,1.0,Aotizhongxin
271,272,2013,3,12,7,115.0,121.0,21.0,77.0,2100.0,47.0,3.5,1006.9,2.2,0.9,8.0,1.4,Aotizhongxin
272,273,2013,3,12,8,120.0,122.0,17.0,78.0,1600.0,47.0,3.1,1006.9,1.9,0.4,4.0,1.5,Aotizhongxin
273,274,2013,3,12,9,116.0,90.0,16.0,76.0,1600.0,47.0,3.4,1006.6,2.2,0.0,6.0,1.3,Aotizhongxin
274,275,2013,3,12,10,123.0,94.0,16.0,71.0,1700.0,47.0,3.7,1006.8,2.2,0.0,4.0,0.9,Aotizhongxin
275,276,2013,3,12,11,130.0,104.0,16.0,69.0,1800.0,47.0,4.4,1006.5,2.6,0.0,6.0,1.4,Aotizhongxin
276,277,2013,3,12,12,132.0,87.0,14.0,75.0,1600.0,47.0,4.8,1006.8,2.2,0.0,4.0,1.5,Aotizhongxin
277,278,2013,3,12,13,129.0,84.0,15.0,68.0,1500.0,47.0,5.3,1006.6,2.8,0.1,5.0,1.8,Aotizhongxin
278,279,2013,3,12,14,139.0,102.0,15.0,67.0,1600.0,47.0,5.6,1007.1,2.9,0.0,6.0,1.6,Aotizhongxin
279,280,2013,3,12,15,135.0,93.0,15.0,63.0,1600.0,39.0,6.4,1007.6,3.2,0.0,4.0,1.5,Aotizhongxin
280,281,2013,3,12,16,133.0,102.0,17.0,63.0,1500.0,28.0,6.6,1008.1,3.2,0.0,9.0,0.6,Aotizhongxin
281,282,2013,3,12,17,141.0,107.0,19.0,70.0,1600.0,21.0,6.4,1009.4,3.4,0.0,1.0,1.4,Aotizhongxin
282,283,2013,3,12,18,124.0,131.0,21.0,79.0,1800.0,20.0,5.8,1011.1,3.1,0.0,1.0,0.4,Aotizhongxin
283,284,2013,3,12,19,137.0,140.0,20.0,75.0,2000.0,12.0,3.3,1012.5,2.1,0.0,16.0,0.5,Aotizhongxin
284,285,2013,3,12,20,160.0,140.0,17.0,74.0,1800.0,12.0,2.9,1014.1,2.2,0.0,4.0,0.7,Aotizhongxin
285,286,2013,3,12,21,140.0,101.0,16.0,68.0,1700.0,12.0,3.6,1015.5,2.6,0.0,6.0,0.8,Aotizhongxin
286,287,2013,3,12,22,88.0,31.0,16.0,63.0,1100.0,12.0,1.9,1016.7,1.3,0.0,4.0,1.2,Aotizhongxin
287,288,2013,3,12,23,50.0,50.0,30.0,54.0,800.0,17.0,3.8,1017.7,-5.7,0.0,6.0,0.9,Aotizhongxin
288,289,2013,3,13,0,22.0,22.0,28.0,21.0,400.0,56.0,3.4,1018.5,-7.1,0.0,7.0,0.9,Aotizhongxin
289,290,2013,3,13,1,10.0,10.0,16.0,14.0,300.0,68.0,2.7,1018.9,-9.0,0.0,6.0,2.1,Aotizhongxin
290,291,2013,3,13,2,10.0,10.0,12.0,16.0,300.0,68.0,2.8,1019.3,-8.9,0.0,4.0,2.4,Aotizhongxin
291,292,2013,3,13,3,7.0,7.0,11.0,15.0,300.0,69.0,2.4,1019.7,-8.6,0.0,4.0,1.3,Aotizhongxin
292,293,2013,3,13,4,11.0,11.0,11.0,16.0,400.0,69.0,0.3,1020.5,-7.5,0.0,8.0,0.9,Aotizhongxin
293,294,2013,3,13,5,3.0,6.0,13.0,20.0,400.0,69.0,-0.9,1021.0,-8.1,0.0,6.0,0.9,Aotizhongxin
294,295,2013,3,13,6,3.0,6.0,17.0,24.0,500.0,69.0,0.8,1022.2,-8.5,0.0,6.0,1.6,Aotizhongxin
295,296,2013,3,13,7,3.0,8.0,21.0,40.0,600.0,69.0,3.7,1023.3,-10.0,0.0,6.0,2.9,Aotizhongxin
296,297,2013,3,13,8,8.0,18.0,35.0,62.0,700.0,69.0,4.8,1024.6,-13.6,0.0,6.0,3.3,Aotizhongxin
297,298,2013,3,13,9,20.0,24.0,27.0,43.0,600.0,69.0,5.5,1025.2,-10.7,0.0,2.0,3.9,Aotizhongxin
298,299,2013,3,13,10,16.0,25.0,22.0,32.0,500.0,69.0,6.4,1025.2,-11.3,0.0,2.0,2.6,Aotizhongxin
299,300,2013,3,13,11,14.0,6.0,14.0,26.0,400.0,69.0,6.6,1024.4,-12.6,0.0,5.0,3.6,Aotizhongxin
300,301,2013,3,13,12,12.0,6.0,10.0,19.0,400.0,71.0,7.6,1023.7,-11.7,0.0,2.0,3.5,Aotizhongxin
301,302,2013,3,13,13,17.0,6.0,11.0,24.0,400.0,71.0,8.5,1022.9,-13.2,0.0,1.0,2.3,Aotizhongxin
302,303,2013,3,13,14,15.0,6.0,10.0,19.0,400.0,77.0,9.5,1022.2,-14.4,0.0,5.0,1.6,Aotizhongxin
303,304,2013,3,13,15,3.0,9.0,11.0,24.0,400.0,77.0,9.7,1021.7,-13.5,0.0,13.0,2.0,Aotizhongxin
304,305,2013,3,13,16,3.0,6.0,11.0,26.0,400.0,77.0,9.1,1021.9,-12.1,0.0,9.0,1.8,Aotizhongxin
305,306,2013,3,13,17,3.0,11.0,12.0,37.0,500.0,77.0,7.1,1022.3,-10.7,0.0,12.0,2.7,Aotizhongxin
306,307,2013,3,13,18,23.0,38.0,12.0,52.0,600.0,77.0,6.1,1022.8,-9.0,0.0,12.0,2.5,Aotizhongxin
307,308,2013,3,13,19,31.0,59.0,15.0,64.0,700.0,77.0,5.5,1023.5,-8.8,0.0,9.0,1.5,Aotizhongxin
308,309,2013,3,13,20,37.0,47.0,16.0,64.0,700.0,77.0,5.0,1023.7,-9.6,0.0,12.0,2.9,Aotizhongxin
309,310,2013,3,13,21,35.0,39.0,16.0,67.0,700.0,77.0,4.8,1024.0,-8.7,0.0,12.0,3.2,Aotizhongxin
310,311,2013,3,13,22,37.0,39.0,18.0,67.0,700.0,77.0,4.0,1023.8,-8.1,0.0,12.0,3.2,Aotizhongxin
311,312,2013,3,13,23,42.0,45.0,21.0,74.0,800.0,77.0,2.9,1024.1,-5.5,0.0,9.0,2.3,Aotizhongxin
312,313,2013,3,14,0,62.0,113.0,19.0,71.0,1100.0,77.0,2.5,1024.2,-3.8,0.0,12.0,2.4,Aotizhongxin
313,314,2013,3,14,1,71.0,88.0,11.0,67.0,1399.0,77.0,1.6,1024.5,-4.1,0.0,12.0,1.0,Aotizhongxin
314,315,2013,3,14,2,60.0,66.0,10.0,65.0,1399.0,77.0,1.3,1023.9,-4.6,0.0,12.0,1.5,Aotizhongxin
315,316,2013,3,14,3,65.0,53.0,11.0,60.0,1200.0,77.0,-0.1,1023.8,-4.7,0.0,15.0,0.5,Aotizhongxin
316,317,2013,3,14,4,49.0,53.0,12.0,57.0,1200.0,77.0,-0.5,1023.9,-3.9,0.0,5.0,2.4,Aotizhongxin
317,318,2013,3,14,5,72.0,77.0,12.0,67.0,1500.0,77.0,-0.8,1024.3,-4.0,0.0,6.0,1.9,Aotizhongxin
318,319,2013,3,14,6,73.0,75.0,10.0,64.0,1600.0,77.0,-0.8,1024.3,-4.2,0.0,6.0,2.2,Aotizhongxin
319,320,2013,3,14,7,69.0,77.0,10.0,55.0,1399.0,77.0,-0.4,1024.6,-4.1,0.0,5.0,2.1,Aotizhongxin
320,321,2013,3,14,8,72.0,81.0,11.0,54.0,1500.0,77.0,0.5,1024.9,-4.2,0.0,8.0,2.3,Aotizhongxin
321,322,2013,3,14,9,84.0,95.0,22.0,57.0,1500.0,77.0,2.2,1024.3,-4.1,0.0,8.0,1.5,Aotizhongxin
322,323,2013,3,14,10,101.0,117.0,57.0,61.0,1600.0,77.0,3.9,1023.4,-3.9,0.0,16.0,1.7,Aotizhongxin
323,324,2013,3,14,11,111.0,112.0,67.0,66.0,1600.0,77.0,5.5,1022.3,-3.6,0.0,9.0,1.2,Aotizhongxin
324,325,2013,3,14,12,97.0,125.0,61.0,77.0,1700.0,77.0,7.2,1021.3,-3.7,0.0,13.0,3.4,Aotizhongxin
325,326,2013,3,14,13,104.0,117.0,65.0,78.0,1399.0,77.0,8.7,1020.0,-3.8,0.0,9.0,3.3,Aotizhongxin
326,327,2013,3,14,14,108.0,115.0,111.0,60.0,900.0,74.0,9.9,1019.4,-4.5,0.0,12.0,3.8,Aotizhongxin
327,328,2013,3,14,15,105.0,112.0,116.0,56.0,1000.0,74.0,9.3,1018.7,-4.3,0.0,9.0,3.2,Aotizhongxin
328,329,2013,3,14,16,105.0,115.0,112.0,60.0,1000.0,64.0,8.6,1018.1,-3.9,0.0,12.0,3.1,Aotizhongxin
329,330,2013,3,14,17,106.0,126.0,113.0,66.0,1000.0,52.0,7.6,1018.3,-3.6,0.0,12.0,3.5,Aotizhongxin
330,331,2013,3,14,18,115.0,136.0,99.0,74.0,1100.0,52.0,6.8,1018.4,-2.9,0.0,12.0,1.6,Aotizhongxin
331,332,2013,3,14,19,119.0,137.0,74.0,78.0,1100.0,52.0,6.2,1018.4,-2.7,0.0,9.0,1.3,Aotizhongxin
332,333,2013,3,14,20,115.0,118.0,74.0,97.0,1200.0,52.0,5.9,1018.3,-2.0,0.0,12.0,1.3,Aotizhongxin
333,334,2013,3,14,21,119.0,130.0,61.0,102.0,1399.0,52.0,3.5,1018.4,-1.9,0.0,15.0,0.6,Aotizhongxin
334,335,2013,3,14,22,140.0,158.0,54.0,100.0,1600.0,52.0,1.4,1018.2,-1.8,0.0,10.0,0.0,Aotizhongxin
335,336,2013,3,14,23,162.0,179.0,54.0,97.0,1700.0,52.0,1.6,1017.7,-1.8,0.0,2.0,1.1,Aotizhongxin
336,337,2013,3,15,0,165.0,176.0,46.0,91.0,1700.0,52.0,2.3,1017.8,-2.2,0.0,5.0,1.2,Aotizhongxin
337,338,2013,3,15,1,180.0,211.0,42.0,80.0,2700.0,52.0,2.4,1017.4,-2.5,0.0,5.0,1.8,Aotizhongxin
338,339,2013,3,15,2,183.0,218.0,44.0,85.0,2700.0,52.0,2.0,1016.6,-2.9,0.0,5.0,1.1,Aotizhongxin
339,340,2013,3,15,3,182.0,200.0,42.0,87.0,2500.0,52.0,1.5,1016.3,-2.8,0.0,5.0,1.6,Aotizhongxin
340,341,2013,3,15,4,173.0,189.0,36.0,82.0,2399.0,52.0,1.0,1016.2,-2.6,0.0,5.0,0.8,Aotizhongxin
341,342,2013,3,15,5,166.0,177.0,33.0,80.0,2200.0,52.0,0.7,1016.1,-2.5,0.0,5.0,1.2,Aotizhongxin
342,343,2013,3,15,6,163.0,170.0,37.0,79.0,2100.0,52.0,0.6,1016.0,-2.5,0.0,5.0,1.2,Aotizhongxin
343,344,2013,3,15,7,137.0,156.0,43.0,75.0,1899.0,52.0,2.4,1016.3,-2.3,0.0,6.0,1.0,Aotizhongxin
344,345,2013,3,15,8,164.0,174.0,71.0,70.0,2100.0,52.0,4.2,1016.5,-2.2,0.0,5.0,1.4,Aotizhongxin
345,346,2013,3,15,9,172.0,185.0,117.0,75.0,2200.0,52.0,6.4,1015.9,-2.5,0.0,6.0,1.4,Aotizhongxin
346,347,2013,3,15,10,173.0,186.0,118.0,75.0,2000.0,4.0,8.1,1015.1,-2.0,0.0,10.0,1.6,Aotizhongxin
347,348,2013,3,15,11,3.0,3.0,130.0,76.0,1600.0,15.0,9.0,1014.2,-2.0,0.0,7.0,1.4,Aotizhongxin
348,349,2013,3,15,12,110.0,331.0,125.0,91.0,1700.0,17.0,10.3,1013.2,-2.1,0.0,16.0,1.6,Aotizhongxin
349,350,2013,3,15,13,227.0,261.0,118.0,96.0,1700.0,52.0,12.0,1011.9,-1.2,0.0,10.0,1.5,Aotizhongxin
350,351,2013,3,15,14,236.0,279.0,107.0,112.0,1899.0,52.0,12.2,1011.4,-0.7,0.0,12.0,2.7,Aotizhongxin
351,352,2013,3,15,15,256.0,305.0,102.0,147.0,2299.0,52.0,12.3,1010.9,-0.3,0.0,9.0,2.0,Aotizhongxin
352,353,2013,3,15,16,287.0,343.0,100.0,150.0,2100.0,43.0,11.5,1010.9,0.3,0.0,13.0,3.4,Aotizhongxin
353,354,2013,3,15,17,278.0,320.0,91.0,113.0,1700.0,42.0,10.6,1011.6,0.9,0.0,13.0,1.8,Aotizhongxin
354,355,2013,3,15,18,269.0,319.0,79.0,96.0,1700.0,44.0,9.1,1012.2,1.5,0.0,16.0,1.0,Aotizhongxin
355,356,2013,3,15,19,286.0,324.0,68.0,104.0,1800.0,44.0,7.0,1012.5,1.3,0.0,12.0,1.1,Aotizhongxin
356,357,2013,3,15,20,304.0,343.0,64.0,126.0,2000.0,44.0,6.3,1013.8,1.4,0.0,3.0,0.0,Aotizhongxin
357,358,2013,3,15,21,312.0,348.0,61.0,132.0,2100.0,44.0,7.1,1014.4,0.7,0.0,7.0,0.8,Aotizhongxin
358,359,2013,3,15,22,316.0,367.0,63.0,126.0,2500.0,44.0,7.3,1015.3,0.9,0.0,6.0,1.0,Aotizhongxin
359,360,2013,3,15,23,353.0,430.0,77.0,138.0,3200.0,44.0,7.3,1015.5,0.7,0.0,6.0,1.5,Aotizhongxin
360,361,2013,3,16,0,355.0,411.0,63.0,118.0,3299.0,44.0,6.5,1015.6,0.6,0.0,5.0,1.1,Aotizhongxin
361,362,2013,3,16,1,328.0,357.0,49.0,111.0,2700.0,44.0,5.9,1015.9,0.2,0.0,5.0,1.7,Aotizhongxin
362,363,2013,3,16,2,308.0,330.0,49.0,113.0,2399.0,44.0,5.9,1016.5,0.2,0.0,5.0,1.5,Aotizhongxin
363,364,2013,3,16,3,304.0,332.0,55.0,108.0,,44.0,5.6,1017.0,0.4,0.0,15.0,1.0,Aotizhongxin
364,365,2013,3,16,4,314.0,316.0,51.0,108.0,2000.0,44.0,3.9,1018.0,0.6,0.0,6.0,1.3,Aotizhongxin
365,366,2013,3,16,5,276.0,300.0,47.0,91.0,1800.0,44.0,5.3,1018.7,0.3,0.0,4.0,1.6,Aotizhongxin
366,367,2013,3,16,6,276.0,293.0,50.0,87.0,1800.0,44.0,4.8,1019.3,0.4,0.0,5.0,1.3,Aotizhongxin
367,368,2013,3,16,7,275.0,297.0,38.0,84.0,2100.0,44.0,6.0,1020.1,0.5,0.0,4.0,0.2,Aotizhongxin
368,369,2013,3,16,8,278.0,294.0,44.0,82.0,2200.0,44.0,8.4,1020.7,1.3,0.0,14.0,1.1,Aotizhongxin
369,370,2013,3,16,9,272.0,289.0,112.0,87.0,2100.0,44.0,10.7,1020.9,0.7,0.0,16.0,1.3,Aotizhongxin
370,371,2013,3,16,10,264.0,273.0,138.0,90.0,1899.0,44.0,12.6,1020.2,0.0,0.0,13.0,2.8,Aotizhongxin
371,372,2013,3,16,11,270.0,243.0,109.0,88.0,1800.0,44.0,13.5,1019.9,-0.2,0.0,9.0,1.8,Aotizhongxin
372,373,2013,3,16,12,227.0,207.0,88.0,84.0,1899.0,54.0,14.0,1018.5,-0.9,0.0,10.0,2.2,Aotizhongxin
373,374,2013,3,16,13,183.0,189.0,86.0,70.0,1899.0,80.0,14.1,1017.5,-0.4,0.0,12.0,2.5,Aotizhongxin
374,375,2013,3,16,14,166.0,169.0,76.0,61.0,1700.0,92.0,14.5,1016.6,0.3,0.0,9.0,2.1,Aotizhongxin
375,376,2013,3,16,15,150.0,167.0,71.0,62.0,1700.0,94.0,13.6,1015.6,1.2,0.0,9.0,2.0,Aotizhongxin
376,377,2013,3,16,16,165.0,212.0,80.0,78.0,2299.0,94.0,12.9,1015.1,1.5,0.0,9.0,1.9,Aotizhongxin
377,378,2013,3,16,17,185.0,204.0,85.0,81.0,2700.0,94.0,12.4,1014.8,1.7,0.0,9.0,2.1,Aotizhongxin
378,379,2013,3,16,18,216.0,217.0,83.0,90.0,2899.0,94.0,12.0,1014.2,2.2,0.0,11.0,2.4,Aotizhongxin
379,380,2013,3,16,19,188.0,217.0,75.0,101.0,2600.0,94.0,10.8,1014.7,2.6,0.0,9.0,1.2,Aotizhongxin
380,381,2013,3,16,20,197.0,223.0,61.0,85.0,2200.0,94.0,10.0,1014.6,2.1,0.0,9.0,1.6,Aotizhongxin
381,382,2013,3,16,21,228.0,242.0,56.0,90.0,2100.0,94.0,9.2,1014.1,1.8,0.0,12.0,2.7,Aotizhongxin
382,383,2013,3,16,22,242.0,204.0,59.0,108.0,2100.0,94.0,8.3,1013.4,2.1,0.0,12.0,1.8,Aotizhongxin
