,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
199,200,2013,3,9,7,101.0,159.0,41.0,79.0,3100.0,56.0,4.6,992.9,-2.1,0.0,5.0,1.8,Wanliu
200,201,2013,3,9,8,105.0,175.0,48.0,76.0,3500.0,56.0,8.4,994.1,-1.7,0.0,1.0,2.6,Wanliu
201,202,2013,3,9,9,105.0,166.0,80.0,76.0,1899.0,56.0,16.3,995.9,-0.4,0.0,7.0,3.3,Wanliu
202,203,2013,3,9,10,149.0,499.0,84.0,62.0,1800.0,56.0,16.7,998.3,-4.6,0.0,7.0,7.7,Wanliu
203,204,2013,3,9,11,87.0,829.0,36.0,34.0,700.0,56.0,14.3,1001.3,-9.1,0.0,7.0,7.4,Wanliu
204,205,2013,3,9,12,74.0,,9.4248,20.53,,56.0,12.4,1004.3,-14.4,0.0,8.0,7.9,Wanliu
205,206,2013,3,9,13,76.0,,5.0,17.0,200.0,63.0,10.3,1006.5,-17.0,0.0,7.0,7.2,Wanliu
206,207,2013,3,9,14,74.0,,4.0,16.0,200.0,69.0,10.5,1008.1,-16.8,0.0,7.0,6.7,Wanliu
207,208,2013,3,9,15,41.0,629.0,3.0,14.0,200.0,69.0,10.2,1009.4,-17.1,0.0,4.0,3.9,Wanliu
208,209,2013,3,9,16,26.0,344.0,3.0,14.0,200.0,69.0,10.5,1010.8,-17.8,0.0,4.0,4.8,Wanliu
209,210,2013,3,9,17,14.0,193.0,3.0,16.0,200.0,69.0,8.6,1013.0,-18.3,0.0,6.0,4.8,Wanliu
210,211,2013,3,9,18,11.0,151.0,4.0,22.0,300.0,69.0,7.4,1015.9,-19.3,0.0,6.0,4.8,Wanliu
211,212,2013,3,9,19,14.0,120.0,4.0,22.0,300.0,69.0,6.4,1018.1,-18.4,0.0,4.0,3.5,Wanliu
212,213,2013,3,9,20,23.0,93.0,6.0,22.0,300.0,69.0,5.6,1019.7,-18.3,0.0,4.0,4.5,Wanliu
213,214,2013,3,9,21,14.0,68.0,7.0,24.0,400.0,69.0,4.8,1020.3,-17.6,0.0,4.0,3.3,Wanliu
214,215,2013,3,9,22,17.0,54.0,6.0,27.0,400.0,69.0,3.8,1021.2,-17.8,0.0,6.0,1.2,Wanliu
215,216,2013,3,9,23,12.0,44.0,10.0,37.0,500.0,69.0,0.8,1021.3,-14.1,0.0,11.0,0.6,Wanliu
216,217,2013,3,10,0,19.0,44.0,8.0,46.0,500.0,69.0,-0.5,1020.8,-13.4,0.0,11.0,0.0,Wanliu
217,218,2013,3,10,1,13.0,31.0,8.0,48.0,500.0,69.0,-0.2,1021.1,-11.6,0.0,14.0,1.0,Wanliu
218,219,2013,3,10,2,21.0,29.0,9.0,49.0,600.0,69.0,-2.1,1020.9,-11.7,0.0,6.0,0.7,Wanliu
219,220,2013,3,10,3,16.0,35.0,8.0,55.0,600.0,69.0,-2.0,1021.1,-11.8,0.0,7.0,1.2,Wanliu
220,221,2013,3,10,4,22.0,30.0,8.0,62.0,700.0,69.0,-1.3,1021.9,-14.8,0.0,8.0,0.0,Wanliu
221,222,2013,3,10,5,16.0,20.0,8.0,66.0,900.0,69.0,-1.8,1022.0,-10.9,0.0,14.0,1.7,Wanliu
222,223,2013,3,10,6,14.0,38.0,11.0,71.0,1000.0,69.0,-2.0,1022.5,-11.8,0.0,8.0,0.0,Wanliu
223,224,2013,3,10,7,30.0,59.0,27.0,78.0,1399.0,69.0,3.5,1023.2,-14.7,0.0,12.0,2.3,Wanliu
224,225,2013,3,10,8,26.0,58.0,28.0,70.0,1100.0,69.0,5.3,1023.5,-15.9,0.0,13.0,4.6,Wanliu
225,226,2013,3,10,9,21.0,64.0,22.0,58.0,800.0,69.0,6.8,1023.1,-15.9,0.0,12.0,5.2,Wanliu
226,227,2013,3,10,10,31.0,64.0,18.0,53.0,700.0,69.0,8.3,1022.4,-14.7,0.0,12.0,4.6,Wanliu
227,228,2013,3,10,11,34.0,72.0,18.0,50.0,900.0,69.0,9.8,1021.9,-14.2,0.0,9.0,2.7,Wanliu
228,229,2013,3,10,12,44.0,64.0,20.0,49.0,700.0,69.0,10.4,1021.0,-14.4,0.0,12.0,0.4,Wanliu
229,230,2013,3,10,13,27.0,55.0,18.0,48.0,600.0,69.0,11.2,1020.0,-13.8,0.0,9.0,2.8,Wanliu
230,231,2013,3,10,14,31.0,53.0,13.0,47.0,600.0,67.0,11.4,1019.0,-13.6,0.0,12.0,4.0,Wanliu
231,232,2013,3,10,15,25.0,68.0,12.0,47.0,600.0,66.0,11.3,1018.7,-14.5,0.0,13.0,4.5,Wanliu
232,233,2013,3,10,16,32.0,79.0,12.0,52.0,600.0,65.0,10.4,1018.3,-13.7,0.0,13.0,4.1,Wanliu
233,234,2013,3,10,17,41.0,90.0,16.0,55.0,600.0,65.0,9.1,1018.2,-13.4,0.0,12.0,4.4,Wanliu
234,235,2013,3,10,18,45.0,96.0,18.0,62.0,700.0,65.0,8.2,1018.5,-12.3,0.0,12.0,2.6,Wanliu
235,236,2013,3,10,19,61.0,104.0,19.0,68.0,800.0,65.0,7.7,1018.8,-11.1,0.0,12.0,2.3,Wanliu
236,237,2013,3,10,20,74.0,125.0,28.0,76.0,1000.0,65.0,7.4,1018.8,-10.9,0.0,9.0,3.5,Wanliu
237,238,2013,3,10,21,79.0,136.0,35.0,82.0,1100.0,65.0,6.5,1018.9,-10.3,0.0,12.0,2.7,Wanliu
238,239,2013,3,10,22,91.0,146.0,48.0,87.0,1300.0,65.0,5.9,1018.5,-10.0,0.0,13.0,2.4,Wanliu
239,240,2013,3,10,23,101.0,155.0,43.0,89.0,1300.0,65.0,3.0,1018.7,-9.0,0.0,12.0,0.9,Wanliu
240,241,2013,3,11,0,106.0,170.0,45.0,90.0,1399.0,65.0,0.3,1018.5,-8.7,0.0,13.0,1.4,Wanliu
241,242,2013,3,11,1,113.0,170.0,41.0,89.0,1600.0,65.0,-0.7,1018.0,-7.3,0.0,13.0,0.7,Wanliu
242,243,2013,3,11,2,111.0,169.0,43.0,86.0,1700.0,65.0,-1.7,1017.4,-7.0,0.0,15.0,0.5,Wanliu
243,244,2013,3,11,3,122.0,169.0,42.0,82.0,1700.0,65.0,-2.1,1017.2,-6.5,0.0,4.0,0.6,Wanliu
244,245,2013,3,11,4,117.0,186.0,41.0,79.0,2000.0,65.0,-1.6,1016.9,-7.9,0.0,6.0,1.1,Wanliu
245,246,2013,3,11,5,107.0,182.0,20.0,77.0,2500.0,65.0,-2.3,1016.9,-8.0,0.0,5.0,0.1,Wanliu
246,247,2013,3,11,6,107.0,160.0,22.0,78.0,2600.0,65.0,-2.1,1017.0,-8.0,0.0,5.0,0.9,Wanliu
247,248,2013,3,11,7,106.0,172.0,29.0,76.0,3000.0,65.0,1.3,1017.4,-8.3,0.0,6.0,1.9,Wanliu
248,249,2013,3,11,8,109.0,169.0,48.0,78.0,2700.0,65.0,3.1,1017.5,-8.6,0.0,5.0,1.8,Wanliu
249,250,2013,3,11,9,115.0,192.0,72.0,79.0,2700.0,65.0,4.6,1016.8,-8.2,0.0,5.0,1.8,Wanliu
250,251,2013,3,11,10,125.0,179.0,76.0,81.0,2399.0,65.0,6.7,1016.0,-8.1,0.0,6.0,1.4,Wanliu
251,252,2013,3,11,11,146.0,193.0,76.0,85.0,,65.0,7.6,1015.0,-8.1,0.0,4.0,1.3,Wanliu
252,253,2013,3,11,12,153.0,189.0,79.0,92.0,2500.0,65.0,9.7,1013.4,-7.5,0.0,7.0,1.6,Wanliu
253,254,2013,3,11,13,157.0,208.0,84.0,103.0,2600.0,65.0,11.3,1012.3,-7.1,0.0,9.0,3.5,Wanliu
254,255,2013,3,11,14,134.0,167.0,78.0,91.0,1800.0,65.0,11.4,1010.9,-7.5,0.0,11.0,2.5,Wanliu
255,256,2013,3,11,15,109.0,135.0,89.0,72.0,1399.0,64.0,10.7,1010.3,-6.2,0.0,12.0,2.1,Wanliu
256,257,2013,3,11,16,140.0,184.0,106.0,83.0,1800.0,60.0,10.4,1009.5,-6.5,0.0,12.0,3.4,Wanliu
257,258,2013,3,11,17,147.0,205.0,115.0,93.0,2000.0,54.0,9.7,1009.7,-5.8,0.0,12.0,2.1,Wanliu
258,259,2013,3,11,18,168.0,244.0,148.0,104.0,2700.0,48.0,9.7,1009.8,-5.1,0.0,9.0,2.0,Wanliu
259,260,2013,3,11,19,176.0,265.0,156.0,110.0,2899.0,33.0,9.6,1010.0,-4.4,0.0,9.0,1.5,Wanliu
260,261,2013,3,11,20,202.0,273.0,158.0,112.0,3100.0,30.0,9.8,1010.4,-2.8,0.0,11.0,1.3,Wanliu
261,262,2013,3,11,21,201.0,279.0,144.0,112.0,2899.0,30.0,9.6,1009.8,-2.7,0.0,12.0,1.5,Wanliu
262,263,2013,3,11,22,205.0,262.0,115.0,107.0,2600.0,30.0,9.3,1009.2,-4.0,0.0,12.0,1.5,Wanliu
263,264,2013,3,11,23,183.0,228.0,90.0,99.0,2200.0,30.0,8.6,1008.0,-4.6,0.0,11.0,1.1,Wanliu
264,265,2013,3,12,0,96.0,124.0,51.0,84.0,1399.0,30.0,6.3,1007.5,-2.8,0.0,15.0,1.0,Wanliu
265,266,2013,3,12,1,101.0,130.0,51.0,84.0,1600.0,30.0,4.8,1006.8,-2.8,0.0,14.0,0.0,Wanliu
266,267,2013,3,12,2,119.0,161.0,51.0,82.0,1800.0,30.0,5.3,1005.8,-1.0,0.0,4.0,0.2,Wanliu
267,268,2013,3,12,3,117.0,148.0,58.0,78.0,,30.0,6.4,1005.8,-1.0,0.1,4.0,2.2,Wanliu
268,269,2013,3,12,4,135.0,232.0,46.0,78.0,2399.0,30.0,4.3,1006.3,1.5,0.4,1.0,0.9,Wanliu
269,270,2013,3,12,5,179.0,233.0,19.0,76.0,3200.0,30.0,4.7,1006.1,1.5,0.1,6.0,1.3,Wanliu
270,271,2013,3,12,6,155.0,169.0,12.0,74.0,2799.0,30.0,4.1,1006.2,2.6,0.9,14.0,1.0,Wanliu
271,272,2013,3,12,7,154.0,170.0,14.0,68.0,3100.0,30.0,3.5,1006.9,2.2,0.9,8.0,1.4,Wanliu
272,273,2013,3,12,8,125.0,171.0,10.0,72.0,2000.0,30.0,3.1,1006.9,1.9,0.4,4.0,1.5,Wanliu
273,274,2013,3,12,9,91.0,106.0,10.0,70.0,2200.0,30.0,3.4,1006.6,2.2,0.0,6.0,1.3,Wanliu
274,275,2013,3,12,10,106.0,116.0,8.0,70.0,2100.0,30.0,3.7,1006.8,2.2,0.0,4.0,0.9,Wanliu
275,276,2013,3,12,11,107.0,116.0,8.0,70.0,,30.0,4.4,1006.5,2.6,0.0,6.0,1.4,Wanliu
276,277,2013,3,12,12,158.0,158.0,,,,30.0,4.8,1006.8,2.2,0.0,4.0,1.5,Wanliu
277,278,2013,3,12,13,156.0,113.0,20.0,71.0,,30.0,5.3,1006.6,2.8,0.1,5.0,1.8,Wanliu
278,279,2013,3,12,14,152.0,119.0,17.0,69.0,1700.0,30.0,5.6,1007.1,2.9,0.0,6.0,1.6,Wanliu
279,280,2013,3,12,15,150.0,105.0,22.0,69.0,1600.0,26.0,6.4,1007.6,3.2,0.0,4.0,1.5,Wanliu
280,281,2013,3,12,16,137.0,104.0,25.0,67.0,1600.0,13.0,6.6,1008.1,3.2,0.0,9.0,0.6,Wanliu
281,282,2013,3,12,17,116.0,119.0,30.0,67.0,1700.0,3.0,6.4,1009.4,3.4,0.0,1.0,1.4,Wanliu
282,283,2013,3,12,18,133.0,138.0,29.0,,1800.0,2.0,5.8,1011.1,3.1,0.0,1.0,0.4,Wanliu
283,284,2013,3,12,19,134.0,159.0,26.0,126.0,2200.0,2.0,3.3,1012.5,2.1,0.0,16.0,0.5,Wanliu
284,285,2013,3,12,20,149.0,171.0,17.0,126.0,2700.0,2.0,2.9,1014.1,2.2,0.0,4.0,0.7,Wanliu
285,286,2013,3,12,21,158.0,171.0,15.0,127.0,2799.0,2.0,3.6,1015.5,2.6,0.0,6.0,0.8,Wanliu
286,287,2013,3,12,22,161.0,171.0,13.0,118.0,2799.0,2.0,1.9,1016.7,1.3,0.0,4.0,1.2,Wanliu
287,288,2013,3,12,23,136.0,159.0,14.0,120.0,3500.0,2.0,3.8,1017.7,-5.7,0.0,6.0,0.9,Wanliu
288,289,2013,3,13,0,91.0,159.0,21.0,117.0,1899.0,2.0,3.4,1018.5,-7.1,0.0,7.0,0.9,Wanliu
289,290,2013,3,13,1,27.0,27.0,24.0,82.0,900.0,10.0,2.7,1018.9,-9.0,0.0,6.0,2.1,Wanliu
290,291,2013,3,13,2,3.0,6.0,19.0,74.0,700.0,18.0,2.8,1019.3,-8.9,0.0,4.0,2.4,Wanliu
291,292,2013,3,13,3,3.0,6.0,18.0,62.0,600.0,28.0,2.4,1019.7,-8.6,0.0,4.0,1.3,Wanliu
292,293,2013,3,13,4,3.0,10.0,17.0,51.0,500.0,31.0,0.3,1020.5,-7.5,0.0,8.0,0.9,Wanliu
293,294,2013,3,13,5,3.0,9.0,15.0,60.0,500.0,31.0,-0.9,1021.0,-8.1,0.0,6.0,0.9,Wanliu
294,295,2013,3,13,6,3.0,10.0,14.0,54.0,500.0,31.0,0.8,1022.2,-8.5,0.0,6.0,1.6,Wanliu
295,296,2013,3,13,7,19.0,32.0,14.0,80.0,700.0,31.0,3.7,1023.3,-10.0,0.0,6.0,2.9,Wanliu
296,297,2013,3,13,8,24.0,36.0,24.0,83.0,700.0,31.0,4.8,1024.6,-13.6,0.0,6.0,3.3,Wanliu
297,298,2013,3,13,9,22.0,24.0,23.0,58.0,600.0,31.0,5.5,1025.2,-10.7,0.0,2.0,3.9,Wanliu
298,299,2013,3,13,10,13.0,20.0,25.0,59.0,600.0,37.0,6.4,1025.2,-11.3,0.0,2.0,2.6,Wanliu
299,300,2013,3,13,11,7.0,15.0,28.0,48.0,500.0,52.0,6.6,1024.4,-12.6,0.0,5.0,3.6,Wanliu
300,301,2013,3,13,12,3.0,9.0,29.0,42.0,400.0,60.0,7.6,1023.7,-11.7,0.0,2.0,3.5,Wanliu
301,302,2013,3,13,13,3.0,6.0,11.0,40.0,400.0,66.0,8.5,1022.9,-13.2,0.0,1.0,2.3,Wanliu
302,303,2013,3,13,14,29.0,7.0,13.0,41.0,400.0,68.0,9.5,1022.2,-14.4,0.0,5.0,1.6,Wanliu
303,304,2013,3,13,15,3.0,10.0,12.0,48.0,400.0,68.0,9.7,1021.7,-13.5,0.0,13.0,2.0,Wanliu
304,305,2013,3,13,16,3.0,11.0,11.0,51.0,400.0,68.0,9.1,1021.9,-12.1,0.0,9.0,1.8,Wanliu
305,306,2013,3,13,17,6.0,22.0,11.0,57.0,400.0,68.0,7.1,1022.3,-10.7,0.0,12.0,2.7,Wanliu
306,307,2013,3,13,18,31.0,45.0,14.0,83.0,600.0,68.0,6.1,1022.8,-9.0,0.0,12.0,2.5,Wanliu
307,308,2013,3,13,19,41.0,64.0,19.0,98.0,700.0,68.0,5.5,1023.5,-8.8,0.0,9.0,1.5,Wanliu
308,309,2013,3,13,20,44.0,54.0,20.0,100.0,700.0,68.0,5.0,1023.7,-9.6,0.0,12.0,2.9,Wanliu
309,310,2013,3,13,21,45.0,49.0,22.0,104.0,800.0,68.0,4.8,1024.0,-8.7,0.0,12.0,3.2,Wanliu
310,311,2013,3,13,22,46.0,55.0,19.0,101.0,800.0,68.0,4.0,1023.8,-8.1,0.0,12.0,3.2,Wanliu
311,312,2013,3,13,23,49.0,55.0,22.0,93.0,800.0,68.0,2.9,1024.1,-5.5,0.0,9.0,2.3,Wanliu
312,313,2013,3,14,0,86.0,107.0,22.0,96.0,1100.0,68.0,2.5,1024.2,-3.8,0.0,12.0,2.4,Wanliu
313,314,2013,3,14,1,80.0,94.0,15.0,85.0,1300.0,68.0,1.6,1024.5,-4.1,0.0,12.0,1.0,Wanliu
314,315,2013,3,14,2,74.0,75.0,12.0,71.0,1300.0,68.0,1.3,1023.9,-4.6,0.0,12.0,1.5,Wanliu
315,316,2013,3,14,3,50.0,63.0,15.0,63.0,1200.0,68.0,-0.1,1023.8,-4.7,0.0,15.0,0.5,Wanliu
316,317,2013,3,14,4,50.0,62.0,15.0,63.0,1100.0,68.0,-0.5,1023.9,-3.9,0.0,5.0,2.4,Wanliu
317,318,2013,3,14,5,70.0,76.0,13.0,75.0,1200.0,68.0,-0.8,1024.3,-4.0,0.0,6.0,1.9,Wanliu
318,319,2013,3,14,6,90.0,108.0,11.0,86.0,1899.0,68.0,-0.8,1024.3,-4.2,0.0,6.0,2.2,Wanliu
319,320,2013,3,14,7,84.0,100.0,14.0,86.0,1899.0,68.0,-0.4,1024.6,-4.1,0.0,5.0,2.1,Wanliu
320,321,2013,3,14,8,84.0,100.0,22.0,85.0,1800.0,68.0,0.5,1024.9,-4.2,0.0,8.0,2.3,Wanliu
321,322,2013,3,14,9,91.0,110.0,36.0,84.0,1700.0,68.0,2.2,1024.3,-4.1,0.0,8.0,1.5,Wanliu
322,323,2013,3,14,10,108.0,134.0,64.0,87.0,1800.0,68.0,3.9,1023.4,-3.9,0.0,16.0,1.7,Wanliu
323,324,2013,3,14,11,111.0,123.0,79.0,85.0,1600.0,68.0,5.5,1022.3,-3.6,0.0,9.0,1.2,Wanliu
324,325,2013,3,14,12,128.0,134.0,78.0,100.0,1700.0,68.0,7.2,1021.3,-3.7,0.0,13.0,3.4,Wanliu
325,326,2013,3,14,13,131.0,133.0,75.0,101.0,1500.0,68.0,8.7,1020.0,-3.8,0.0,9.0,3.3,Wanliu
326,327,2013,3,14,14,91.0,110.0,108.0,78.0,1100.0,68.0,9.9,1019.4,-4.5,0.0,12.0,3.8,Wanliu
327,328,2013,3,14,15,82.0,108.0,116.0,78.0,1100.0,68.0,9.3,1018.7,-4.3,0.0,9.0,3.2,Wanliu
328,329,2013,3,14,16,107.0,116.0,107.0,86.0,1100.0,62.0,8.6,1018.1,-3.9,0.0,12.0,3.1,Wanliu
329,330,2013,3,14,17,123.0,130.0,112.0,98.0,1200.0,45.0,7.6,1018.3,-3.6,0.0,12.0,3.5,Wanliu
330,331,2013,3,14,18,129.0,149.0,100.0,105.0,1300.0,45.0,6.8,1018.4,-2.9,0.0,12.0,1.6,Wanliu
331,332,2013,3,14,19,139.0,154.0,87.0,110.0,1300.0,45.0,6.2,1018.4,-2.7,0.0,9.0,1.3,Wanliu
332,333,2013,3,14,20,126.0,139.0,82.0,123.0,1399.0,45.0,5.9,1018.3,-2.0,0.0,12.0,1.3,Wanliu
333,334,2013,3,14,21,138.0,165.0,72.0,123.0,1500.0,45.0,3.5,1018.4,-1.9,0.0,15.0,0.6,Wanliu
334,335,2013,3,14,22,162.0,191.0,64.0,122.0,1700.0,45.0,1.4,1018.2,-1.8,0.0,8.0,0.0,Wanliu
335,336,2013,3,14,23,171.0,210.0,51.0,128.0,2100.0,45.0,1.6,1017.7,-1.8,0.0,2.0,1.1,Wanliu
336,337,2013,3,15,0,181.0,238.0,47.0,136.0,2500.0,45.0,2.3,1017.8,-2.2,0.0,5.0,1.2,Wanliu
337,338,2013,3,15,1,185.0,222.0,33.0,132.0,2600.0,45.0,2.4,1017.4,-2.5,0.0,5.0,1.8,Wanliu
338,339,2013,3,15,2,187.0,202.0,51.0,134.0,2600.0,45.0,2.0,1016.6,-2.9,0.0,5.0,1.1,Wanliu
339,340,2013,3,15,3,179.0,192.0,57.0,129.0,2399.0,45.0,1.5,1016.3,-2.8,0.0,5.0,1.6,Wanliu
340,341,2013,3,15,4,165.0,174.0,54.0,122.0,2299.0,45.0,1.0,1016.2,-2.6,0.0,5.0,0.8,Wanliu
341,342,2013,3,15,5,158.0,172.0,54.0,117.0,2200.0,45.0,0.7,1016.1,-2.5,0.0,5.0,1.2,Wanliu
342,343,2013,3,15,6,164.0,175.0,48.0,116.0,2299.0,45.0,0.6,1016.0,-2.5,0.0,5.0,1.2,Wanliu
343,344,2013,3,15,7,171.0,207.0,35.0,120.0,3100.0,45.0,2.4,1016.3,-2.3,0.0,6.0,1.0,Wanliu
344,345,2013,3,15,8,171.0,214.0,57.0,127.0,2799.0,45.0,4.2,1016.5,-2.2,0.0,5.0,1.4,Wanliu
345,346,2013,3,15,9,178.0,198.0,99.0,124.0,2299.0,45.0,6.4,1015.9,-2.5,0.0,6.0,1.4,Wanliu
346,347,2013,3,15,10,179.0,199.0,100.0,125.0,2299.0,2.0,8.1,1015.1,-2.0,0.0,10.0,1.6,Wanliu
347,348,2013,3,15,11,202.0,211.0,149.0,106.0,2100.0,8.0,9.0,1014.2,-2.0,0.0,7.0,1.4,Wanliu
348,349,2013,3,15,12,167.0,206.0,136.0,96.0,1800.0,18.0,10.3,1013.2,-2.1,0.0,16.0,1.6,Wanliu
349,350,2013,3,15,13,178.0,215.0,127.0,106.0,1800.0,45.0,12.0,1011.9,-1.2,0.0,10.0,1.5,Wanliu
350,351,2013,3,15,14,186.0,223.0,115.0,124.0,2000.0,45.0,12.2,1011.4,-0.7,0.0,12.0,2.7,Wanliu
351,352,2013,3,15,15,272.0,297.0,107.0,179.0,2500.0,43.0,12.3,1010.9,-0.3,0.0,9.0,2.0,Wanliu
352,353,2013,3,15,16,308.0,332.0,108.0,178.0,2299.0,30.0,11.5,1010.9,0.3,0.0,13.0,3.4,Wanliu
353,354,2013,3,15,17,286.0,296.0,92.0,134.0,1800.0,38.0,10.6,1011.6,0.9,0.0,13.0,1.8,Wanliu
354,355,2013,3,15,18,286.0,303.0,83.0,138.0,1899.0,38.0,9.1,1012.2,1.5,0.0,16.0,1.0,Wanliu
355,356,2013,3,15,19,298.0,322.0,82.0,149.0,2000.0,38.0,7.0,1012.5,1.3,0.0,12.0,1.1,Wanliu
356,357,2013,3,15,20,318.0,344.0,85.0,151.0,2200.0,38.0,6.3,1013.8,1.4,0.0,12.0,0.0,Wanliu
357,358,2013,3,15,21,324.0,361.0,77.0,152.0,2500.0,38.0,7.1,1014.4,0.7,0.0,7.0,0.8,Wanliu
358,359,2013,3,15,22,326.0,372.0,66.0,146.0,2899.0,38.0,7.3,1015.3,0.9,0.0,6.0,1.0,Wanliu
359,360,2013,3,15,23,333.0,357.0,77.0,174.0,3100.0,38.0,7.3,1015.5,0.7,0.0,6.0,1.5,Wanliu
360,361,2013,3,16,0,348.0,375.0,66.0,165.0,3200.0,38.0,6.5,1015.6,0.6,0.0,5.0,1.1,Wanliu
361,362,2013,3,16,1,332.0,341.0,64.0,151.0,3000.0,38.0,5.9,1015.9,0.2,0.0,5.0,1.7,Wanliu
362,363,2013,3,16,2,314.0,327.0,64.0,142.0,3000.0,38.0,5.9,1016.5,0.2,0.0,5.0,1.5,Wanliu
363,364,2013,3,16,3,316.0,318.0,67.0,140.0,,38.0,5.6,1017.0,0.4,0.0,15.0,1.0,Wanliu
364,365,2013,3,16,4,318.0,318.0,62.0,141.0,2799.0,38.0,3.9,1018.0,0.6,0.0,6.0,1.3,Wanliu
365,366,2013,3,16,5,267.0,327.0,59.0,126.0,3000.0,38.0,5.3,1018.7,0.3,0.0,4.0,1.6,Wanliu
366,367,2013,3,16,6,270.0,314.0,54.0,117.0,2700.0,38.0,4.8,1019.3,0.4,0.0,5.0,1.3,Wanliu
367,368,2013,3,16,7,264.0,296.0,50.0,112.0,2600.0,38.0,6.0,1020.1,0.5,0.0,5.0,0.2,Wanliu
368,369,2013,3,16,8,268.0,322.0,66.0,111.0,3000.0,38.0,8.4,1020.7,1.3,0.0,14.0,1.1,Wanliu
369,370,2013,3,16,9,271.0,295.0,119.0,112.0,2600.0,38.0,10.7,1020.9,0.7,0.0,16.0,1.3,Wanliu
370,371,2013,3,16,10,248.0,270.0,155.0,115.0,2299.0,38.0,12.6,1020.2,0.0,0.0,13.0,2.8,Wanliu
371,372,2013,3,16,11,264.0,223.0,116.0,116.0,2100.0,38.0,13.5,1019.9,-0.2,0.0,9.0,1.8,Wanliu
372,373,2013,3,16,12,184.0,201.0,93.0,111.0,2100.0,45.0,14.0,1018.5,-0.9,0.0,10.0,2.2,Wanliu
373,374,2013,3,16,13,219.0,202.0,87.0,105.0,2000.0,64.0,14.1,1017.5,-0.4,0.0,12.0,2.5,Wanliu
374,375,2013,3,16,14,134.0,145.0,75.0,87.0,1700.0,87.0,14.5,1016.6,0.3,0.0,9.0,2.1,Wanliu
375,376,2013,3,16,15,139.0,160.0,76.0,93.0,1800.0,87.0,13.6,1015.6,1.2,0.0,9.0,2.0,Wanliu
376,377,2013,3,16,16,223.0,225.0,84.0,113.0,2600.0,87.0,12.9,1015.1,1.5,0.0,9.0,1.9,Wanliu
377,378,2013,3,16,17,184.0,231.0,93.0,125.0,3100.0,87.0,12.4,1014.8,1.7,0.0,9.0,2.1,Wanliu
378,379,2013,3,16,18,279.0,285.0,102.0,142.0,3700.0,87.0,12.0,1014.2,2.2,0.0,11.0,2.4,Wanliu
379,380,2013,3,16,19,281.0,289.0,100.0,158.0,3700.0,87.0,10.8,1014.7,2.6,0.0,9.0,1.2,Wanliu
380,381,2013,3,16,20,214.0,220.0,72.0,116.0,2299.0,87.0,10.0,1014.6,2.1,0.0,9.0,1.6,Wanliu
381,382,2013,3,16,21,207.0,224.0,70.0,111.0,2100.0,87.0,9.2,1014.1,1.8,0.0,12.0,2.7,Wanliu
382,383,2013,3,16,22,236.0,195.0,66.0,103.0,2000.0,87.0,8.3,1013.4,2.1,0.0,12.0,1.8,Wanliu
383,384,2013,3,16,23,174.0,199.0,54.0,115.0,1899.0,87.0,7.8,1012.6,2.0,0.0,9.0,1.5,Wanliu
384,385,2013,3,17,0,170.0,196.0,51.0,119.0,1899.0,87.0,7.2,1012.2,2.1,0.0,12.0,1.5,Wanliu
385,386,2013,3,17,1,239.0,240.0,57.0,118.0,2799.0,87.0,6.5,1011.2,1.8,0.0,16.0,1.3,Wanliu
386,387,2013,3,17,2,184.0,218.0,58.0,114.0,2700.0,87.0,5.6,1009.8,2.2,0.0,16.0,1.0,Wanliu
387,388,2013,3,17,3,179.0,210.0,53.0,109.0,,87.0,6.8,1008.8,2.3,0.0,16.0,1.4,Wanliu
388,389,2013,3,17,4,184.0,204.0,62.0,109.0,2200.0,87.0,5.9,1007.9,2.2,0.0,14.0,0.6,Wanliu
389,390,2013,3,17,5,179.0,198.0,61.0,107.0,2200.0,87.0,5.3,1007.5,2.5,0.0,15.0,0.7,Wanliu
390,391,2013,3,17,6,178.0,202.0,57.0,106.0,2200.0,87.0,4.2,1006.0,1.9,0.0,16.0,0.6,Wanliu
391,392,2013,3,17,7,180.0,204.0,47.0,103.0,2399.0,87.0,5.6,1005.8,2.1,0.0,6.0,0.6,Wanliu
392,393,2013,3,17,8,239.0,246.0,44.0,98.0,2600.0,87.0,7.6,1005.3,2.1,0.0,16.0,0.6,Wanliu
393,394,2013,3,17,9,254.0,262.0,90.0,108.0,2700.0,87.0,9.3,1004.7,2.4,0.0,16.0,0.7,Wanliu
394,395,2013,3,17,10,277.0,280.0,121.0,120.0,2799.0,87.0,10.6,1003.6,2.7,0.0,13.0,0.8,Wanliu
395,396,2013,3,17,11,288.0,290.0,139.0,135.0,2899.0,87.0,12.9,1001.9,3.0,0.0,1.0,1.4,Wanliu
396,397,2013,3,17,12,244.0,301.0,126.0,144.0,2799.0,87.0,14.4,1000.1,2.9,0.0,12.0,1.2,Wanliu
397,398,2013,3,17,13,279.0,348.0,124.0,151.0,2899.0,87.0,15.1,998.7,3.2,0.0,9.0,2.1,Wanliu
398,399,2013,3,17,14,311.0,371.0,123.0,154.0,2899.0,86.0,15.9,997.5,3.7,0.0,9.0,1.5,Wanliu
399,400,2013,3,17,15,331.0,397.0,118.0,167.0,2799.0,75.0,15.5,996.6,3.9,0.0,9.0,1.8,Wanliu
